exDate,recDate,subject,faceVal
11-Aug-2026 21:03:22,11-Aug-2026 21:03:22,Updates,1
11-Aug-2026 17:38:45,11-Aug-2026 17:38:45,Updates,1
11-Aug-2026 16:18:00,11-Aug-2026 16:18:00,Record Date,1
11-Aug-2026 16:16:33,11-Aug-2026 16:16:33,Record Date,1
11-Aug-2026 15:22:43,11-Aug-2026 15:22:43,Dividend,1
25-May-2026 13:40:08,25-May-2026 13:40:08,Dividend,1
20-Feb-2026 13:03:15,20-Feb-2026 13:03:15,Updates,1
18-Feb-2026 16:56:42,18-Feb-2026 16:56:42,Dividend,1
13-Feb-2026 20:19:27,13-Feb-2026 20:19:27,Record Date,1
17-Nov-2025 17:56:03,17-Nov-2025 17:56:03,Updates,1
13-Nov-2025 14:21:24,13-Nov-2025 14:21:24,Record Date,1
29-Aug-2025 18:47:33,29-Aug-2025 18:47:33,Updates,1
12-Aug-2025 18:10:16,12-Aug-2025 18:10:16,Updates,1
07-Aug-2025 19:53:10,07-Aug-2025 19:53:10,Record Date,1
07-Aug-2025 19:49:31,07-Aug-2025 19:49:31,Updates,1
07-Aug-2025 15:15:41,07-Aug-2025 15:15:41,Record Date,1
07-Aug-2025 15:09:07,07-Aug-2025 15:09:07,Dividend,1
29-May-2025 19:23:41,29-May-2025 19:23:41,Dividend,1
29-May-2025 19:19:40,29-May-2025 19:19:40,Outcome of Board Meeting,1
11-Feb-2025 16:48:01,11-Feb-2025 16:48:01,Dividend,1
11-Feb-2025 16:15:29,11-Feb-2025 16:15:29,Dividend,1
03-Feb-2025 11:44:31,03-Feb-2025 11:44:31,Updates,1
03-Feb-2025 11:41:32,03-Feb-2025 11:41:32,Revised Record date,1
28-Jan-2025 17:32:20,28-Jan-2025 17:32:20,Record Date,1
31-Aug-2024 16:18:03,31-Aug-2024 16:18:03,Bonus,1
31-Aug-2024 16:13:40,31-Aug-2024 16:13:40,Bonus,1
24-Aug-2024 14:04:06,24-Aug-2024 14:04:06,Record Date,1
24-Aug-2024 14:01:15,24-Aug-2024 14:01:15,Updates,1
28-May-2024 20:38:28,28-May-2024 20:38:28,Dividend Updates,1
28-May-2024 19:59:47,28-May-2024 19:59:47,Updates,1
28-May-2024 17:55:39,28-May-2024 17:55:39,Dividend,1
10-Aug-2023 19:43:48,10-Aug-2023 19:43:48,Record Date,1
29-May-2023 18:31:04,29-May-2023 18:31:04,Dividend,1
29-May-2023 18:20:05,29-May-2023 18:20:05,Dividend,1
10-Aug-2022 21:40:15,10-Aug-2022 21:40:15,Record Date,1
15-Jul-2022 17:56:03,15-Jul-2022 17:56:03,Newspaper Advertisements,1
30-May-2022 17:41:27,30-May-2022 17:41:27,Dividend,1
30-May-2022 17:41:24,30-May-2022 17:41:24,Outcome of Board Meeting,1
29-Jun-2021 22:18:15,29-Jun-2021 22:18:15,Dividend,1
12-Nov-2020 18:11:53,12-Nov-2020 18:11:53,Record Date,1
16-Jul-2020 16:17:00,16-Jul-2020 16:17:00,Copy of Newspaper Publication,1
06-Jul-2020 21:05:00,06-Jul-2020 21:05:00,Dividend,1
14-Aug-2019 18:54:00,14-Aug-2019 18:54:00,AGM/Book Closure,1
15-Jul-2019 16:13:00,15-Jul-2019 16:13:00,Updates,1
29-May-2019 23:45:00,29-May-2019 23:45:00,Dividend,1
21-Aug-2018 17:40:00,21-Aug-2018 17:40:00,AGM/Book Closure,1
20-Aug-2018 18:09:00,20-Aug-2018 18:09:00,Updates,1
25-May-2018 17:07:00,25-May-2018 17:07:00,Dividend,1
17-May-2018 15:56:00,17-May-2018 15:56:00,Updates,1
08-Mar-2018 14:25:00,08-Mar-2018 14:25:00,Dividend,1
13-Feb-2018 16:41:00,13-Feb-2018 16:41:00,Stock split,1
12-Feb-2018 15:41:00,12-Feb-2018 15:41:00,Record Date,1
26-May-2017 18:27:00,26-May-2017 18:27:00,AGM/Book Closure,1
26-May-2017 15:56:00,26-May-2017 15:56:00,Dividend,1
27-Mar-2017 18:46:00,27-Mar-2017 18:46:00,Dividend,1
24-Mar-2017 21:53:00,24-Mar-2017 21:53:00,Record Date,1
03-Mar-2017 17:18:00,03-Mar-2017 17:18:00,Bonus,1
04-Jan-2017 14:34:00,04-Jan-2017 14:34:00,Bonus,1
29-Aug-2016 10:54:00,29-Aug-2016 10:54:00,Date of payment of dividend,1
22-Aug-2016 10:49:00,22-Aug-2016 10:49:00,AGM/Book Closure,1
17-May-2016 10:04:00,17-May-2016 10:04:00,AGM/Book Closure,1
16-May-2016 15:04:00,16-May-2016 15:04:00,Dividend,1
11-Mar-2016 18:23:00,11-Mar-2016 18:23:00,Stock split,1
18-Jan-2016 15:01:00,18-Jan-2016 15:01:00,Updates,1
27-Aug-2015 15:12:00,27-Aug-2015 15:12:00,Date of payment of dividend,1
14-Aug-2015 13:43:00,14-Aug-2015 13:43:00,AGM/Book Closure,1
22-May-2015 15:05:00,22-May-2015 15:05:00,Dividend,1
14-Aug-2014 18:36:00,14-Aug-2014 18:36:00,AGM/Book Closure,1
26-May-2014 15:12:00,26-May-2014 15:12:00,Dividend,1
19-Aug-2013 10:32:00,19-Aug-2013 10:32:00,AGM/Book Closure,1
28-May-2013 09:08:00,28-May-2013 09:08:00,Dividend,1
21-Aug-2012 09:59:00,21-Aug-2012 09:59:00,AGM / Book Closure,1
14-Jun-2012 19:35:00,14-Jun-2012 19:35:00,Dividend,1
