bm_date,bm_purpose,bm_desc,attachment
08-Aug-2026 16:21:34,Outcome of Board Meeting,"JSW Energy Limited has informed the Exchange regarding Outcome of Board Meeting held on August 08, 2026.",https://nsearchives.nseindia.com/corporate/KRUTIKAJSWEL_08082026161958_LettertoBSENSEappointmentofsanjaysagar.pdf
22-Jul-2026 14:40:01,Outcome of Board Meeting,"JSW Energy Limited has submitted to the Exchange, Outcome of the Board Meeting held on 22nd July 2026",https://nsearchives.nseindia.com/corporate/KRUTIKAJSWEL_22072026143634_Merge_20260722_023418.pdf
22-Jul-2026 12:54:53,General Updates,"JSW Energy Limited has informed the Exchange about the Voting Results and Scrutinizer's Reports Under Regulation 44 (3) Of The Securities and Exchange Board of India (Listing Obligations And Disclosure Requirements) Regulations, 2015",https://nsearchives.nseindia.com/corporate/KRUTIKAJSWEL_22072026125442_Final__1_.pdf
22-Jul-2026 12:45:49,Shareholders meeting,"JSW Energy Limited has submitted the Voting Results and Scrutinizer's Reports of the meetings of Equity Shareholders and Unsecured Creditors convened pursuant to the Order dated 2nd June 2026 of the Hon ble National Company Law Tribunal, Mumbai Bench ( NCLT )",https://nsearchives.nseindia.com/corporate/KRUTIKAJSWEL_22072026123650_Final__1_.pdf
