bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,ixbrl,ixbrlFileSize,symbol,company_name,intimationType,meetingType,oriiginalMeetingDate,proposedMeetingDate,bm_source
ONGC,26-May-2026,Board Meeting Intimation,Oil & Natural Gas Corporation Limited has informed the Exchange about Board Meeting to be held on 26-May-2026 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2026 and Dividend.,Oil Exploration/Production,08-May-2026 18:59:46,Oil & Natural Gas Corporation Limited,INE213A01011,00:00:03,08-May-2026 18:59:49,14.94 KB,https://nsearchives.nseindia.com/corporate/xbrl/PIBM_500312_852026185940_PRIOR_INTIMATION_WebXMLFile_20260508_185944522.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_20260508_185944_WEB.html,3.38 KB,ONGC,Oil & Natural Gas Corporation Ltd.,,,,,
ONGC,21-May-2025,Board Meeting Intimation,Oil & Natural Gas Corporation Limited has informed the Exchange about Board Meeting to be held on 21-May-2025 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2025 and Dividend.,Oil Exploration/Production,08-May-2025 11:44:42,Oil & Natural Gas Corporation Limited,INE213A01011,00:00:03,08-May-2025 11:44:45,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_52787_1433690_08052025114439_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_52787_08052025114439_iXBRL_WEB.html,,ONGC,Oil & Natural Gas Corporation Ltd.,,,,,
ONGC,20-May-2024,OIL & NATURAL GAS CORPORATION LIMITED has informed the Exchange about Board Meeting to be held on 20-May-2024 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2024 and Dividend.,Board Meeting Intimation,Oil Exploration/Production,08-May-2024 12:41:04,Oil & Natural Gas Corporation Limited,INE213A01011,00:00:04,08-May-2024 12:41:08,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_23756_1117727_08052024124101_WEB.xml,,,ONGC,Oil & Natural Gas Corporation Ltd.,,,,,
ONGC,28-May-2022,Outcome of Board Meeting,Oil & Natural Gas Corporation Limited  has informed the Exchange about Board Meeting held on 28-May-2022 to consider financial statements for the period ended March 2022 and Dividend,,,Oil & Natural Gas Corporation Limited,INE213A01011,,,,,,,ONGC,Oil & Natural Gas Corporation Ltd.,,,,,announcements
ONGC,30-May-2019,Outcome of Board Meeting,"Oil & Natural Gas Corporation Limited has informed the Exchange regarding  Board meeting held on May 30, 2019.",,,Oil & Natural Gas Corporation Limited,INE213A01011,,,,,,,ONGC,Oil & Natural Gas Corporation Ltd.,,,,,announcements
ONGC,12-Feb-2026,Board Meeting Intimation,Oil & Natural Gas Corporation Limited has informed the Exchange about Board Meeting to be held on 12-Feb-2026 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended December 2025 and Dividend.,Oil Exploration/Production,30-Jan-2026 13:22:43,Oil & Natural Gas Corporation Limited,INE213A01011,00:00:03,30-Jan-2026 13:22:46,6.61 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_77029_1614188_30012026012241_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_77029_30012026132241_iXBRL_WEB.html,3.09 KB,ONGC,Oil & Natural Gas Corporation Ltd.,,,,,
ONGC,10-Nov-2025,Board Meeting Intimation,Oil & Natural Gas Corporation Limited has informed the Exchange about Board Meeting to be held on 10-Nov-2025 to consider and approve the Half Yearly Unaudited Financial results of the Company for the period ended September 2025 and Dividend.,Oil Exploration/Production,24-Oct-2025 18:53:07,Oil & Natural Gas Corporation Limited,INE213A01011,00:00:04,24-Oct-2025 18:53:11,6.62 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_69128_1556574_24102025065305_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_69128_24102025185305_iXBRL_WEB.html,3.09 KB,ONGC,Oil & Natural Gas Corporation Ltd.,,,,,
ONGC,12-Aug-2025,Board Meeting Intimation,Oil & Natural Gas Corporation Limited has informed the Exchange about Board Meeting to be held on 12-Aug-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .,Oil Exploration/Production,04-Aug-2025 16:41:38,Oil & Natural Gas Corporation Limited,INE213A01011,00:00:04,04-Aug-2025 16:41:42,6.52 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_62325_1501759_04082025044124_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_62325_04082025164124_iXBRL_WEB.html,2.94 KB,ONGC,Oil & Natural Gas Corporation Ltd.,,,,,
ONGC,31-Jan-2025,Board Meeting Intimation,OIL & NATURAL GAS CORPORATION LIMITED has informed the Exchange about Board Meeting to be held on 31-Jan-2025 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended December 2024 and Dividend.,Oil Exploration/Production,13-Jan-2025 17:48:27,Oil & Natural Gas Corporation Limited,INE213A01011,00:00:03,13-Jan-2025 17:48:30,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_43657_1344008_13012025054824_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_43657_13012025174824_iXBRL_WEB.html,,ONGC,Oil & Natural Gas Corporation Ltd.,,,,,
ONGC,11-Nov-2024,Board Meeting Intimation,OIL & NATURAL GAS CORPORATION LIMITED has informed the Exchange about Board Meeting to be held on 11-Nov-2024 to consider Dividend.,Oil Exploration/Production,04-Nov-2024 16:54:11,Oil & Natural Gas Corporation Limited,INE213A01011,00:00:03,04-Nov-2024 16:54:14,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_39432_1296244_04112024045408_WEB.xml,,,ONGC,Oil & Natural Gas Corporation Ltd.,,,,,
