bm_date,bm_purpose,bm_desc,attachment
21-Jul-2026 19:29:36,Copy of Newspaper Publication,"One 97 Communications Limited has informed the Exchange about Newspaper Publication - Financial Results for the quarter ended June 30, 2026",https://nsearchives.nseindia.com/corporate/PAYTM_21072026192926_SEDisclosureReg30NewspaperPublication.pdf
20-Jul-2026 22:04:55,Outcome of Board Meeting,"One 97 Communications Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",https://nsearchives.nseindia.com/corporate/PAYTM_20072026220441_OutcomeofBMJuly202026.pdf
