audited,bank,broadCastDate,companyName,consolidated,cumulative,difference,exchdisstime,filingDate,financialYear,format,fromDate,indAs,industry,isin,oldNewFlag,params,period,reInd,relatingTo,resultDescription,resultDetailedDataLink,seqNumber,symbol,toDate,xbrl
Un-Audited,N,31-Jan-2025 19:33:05,Sun Pharmaceutical Industries Limited,Consolidated,Non-cumulative,00:00:50,31-Jan-2025 19:33:55,31-Jan-2025 19:33,01-Apr-2024 To 31-Mar-2025,New,01-Oct-2024,Ind-AS New,-,INE044A01028,N,01-Oct-202431-Dec-2024Q3UNNCNESUNPHARMA,Quarterly,N,Third Quarter,,,1191927,SUNPHARMA,31-Dec-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_118371_1367891_31012025073304.xml
Un-Audited,N,31-Jan-2025 19:31:41,Sun Pharmaceutical Industries Limited,Non-Consolidated,Non-cumulative,00:00:44,31-Jan-2025 19:32:25,31-Jan-2025 19:31,01-Apr-2024 To 31-Mar-2025,New,01-Oct-2024,Ind-AS New,-,INE044A01028,N,01-Oct-202431-Dec-2024Q3UNNNNESUNPHARMA,Quarterly,N,Third Quarter,,,1191921,SUNPHARMA,31-Dec-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_118368_1367880_31012025073140.xml
Un-Audited,N,28-Oct-2024 20:13:14,Sun Pharmaceutical Industries Limited,Consolidated,Non-cumulative,00:01:08,28-Oct-2024 20:14:22,28-Oct-2024 20:13,01-Apr-2024 To 31-Mar-2025,New,01-Jul-2024,Ind-AS New,-,INE044A01028,N,01-Jul-202430-Sep-2024Q2UNNCNESUNPHARMA,Quarterly,N,Second Quarter,,,1183237,SUNPHARMA,30-Sep-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_113712_1291536_28102024081314.xml
Un-Audited,N,28-Oct-2024 20:11:12,Sun Pharmaceutical Industries Limited,Non-Consolidated,Non-cumulative,00:01:05,28-Oct-2024 20:12:17,28-Oct-2024 20:11,01-Apr-2024 To 31-Mar-2025,New,01-Jul-2024,Ind-AS New,-,INE044A01028,N,01-Jul-202430-Sep-2024Q2UNNNNESUNPHARMA,Quarterly,N,Second Quarter,,,1183233,SUNPHARMA,30-Sep-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_113710_1291527_28102024081112.xml
Un-Audited,N,02-Aug-2024 18:23:01,Sun Pharmaceutical Industries Limited,Consolidated,Non-cumulative,00:00:49,02-Aug-2024 18:23:50,02-Aug-2024 18:23,01-Apr-2024 To 31-Mar-2025,New,01-Apr-2024,Ind-AS New,-,INE044A01028,N,01-Apr-202430-Jun-2024Q1UNNCNESUNPHARMA,Quarterly,N,First Quarter,,,1178777,SUNPHARMA,30-Jun-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_110223_1210926_02082024062300.xml
Un-Audited,N,02-Aug-2024 17:31:22,Sun Pharmaceutical Industries Limited,Consolidated,Non-cumulative,00:00:17,02-Aug-2024 17:31:39,02-Aug-2024 17:31,01-Apr-2024 To 31-Mar-2025,New,01-Apr-2024,Ind-AS New,-,INE044A01028,N,01-Apr-202430-Jun-2024Q1UNNCNESUNPHARMA,Quarterly,N,First Quarter,,,1178622,SUNPHARMA,30-Jun-2024,https://nsearchives.nseindia.com/corporate/xbrl/-
Un-Audited,N,01-Aug-2024 16:51:45,Sun Pharmaceutical Industries Limited,Non-Consolidated,Non-cumulative,00:00:13,01-Aug-2024 16:51:58,01-Aug-2024 16:51,01-Apr-2024 To 31-Mar-2025,New,01-Apr-2024,Ind-AS New,-,INE044A01028,N,01-Apr-202430-Jun-2024Q1UNNNNESUNPHARMA,Quarterly,N,First Quarter,,,1178620,SUNPHARMA,30-Jun-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_110069_1209278_01082024045145.xml
Audited,N,22-May-2024 20:24:14,Sun Pharmaceutical Industries Limited,Consolidated,Non-cumulative,00:00:17,22-May-2024 20:24:31,22-May-2024 20:24,01-Apr-2023 To 31-Mar-2024,New,01-Jan-2024,Ind-AS New,-,INE044A01028,N,01-Jan-202431-Mar-2024Q4ANNCNESUNPHARMA,Quarterly,N,Fourth Quarter,,,1173203,SUNPHARMA,31-Mar-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_106751_1134499_22052024082414.xml
Audited,N,22-May-2024 20:12:34,Sun Pharmaceutical Industries Limited,Non-Consolidated,Non-cumulative,00:00:15,22-May-2024 20:12:49,22-May-2024 20:12,01-Apr-2023 To 31-Mar-2024,New,01-Jan-2024,Ind-AS New,-,INE044A01028,N,01-Jan-202431-Mar-2024Q4ANNNNESUNPHARMA,Quarterly,N,Fourth Quarter,,,1173185,SUNPHARMA,31-Mar-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_106742_1134460_22052024081234.xml
Un-Audited,N,31-Jan-2024 18:37:40,Sun Pharmaceutical Industries Limited,Consolidated,Non-cumulative,00:02:26,31-Jan-2024 18:40:06,31-Jan-2024 18:37,01-Apr-2023 To 31-Mar-2024,New,01-Oct-2023,Ind-AS New,-,INE044A01028,N,01-Oct-202331-Dec-2023Q3UNNCNESUNPHARMA,Quarterly,N,Third Quarter,,,1163826,SUNPHARMA,31-Dec-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_101911_1040699_31012024063739.xml
Un-Audited,N,31-Jan-2024 18:33:48,Sun Pharmaceutical Industries Limited,Non-Consolidated,Non-cumulative,00:02:18,31-Jan-2024 18:36:06,31-Jan-2024 18:33,01-Apr-2023 To 31-Mar-2024,New,01-Oct-2023,Ind-AS New,-,INE044A01028,N,01-Oct-202331-Dec-2023Q3UNNNNESUNPHARMA,Quarterly,N,Third Quarter,,,1163816,SUNPHARMA,31-Dec-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_101906_1040675_31012024063348.xml
Un-Audited,N,01-Nov-2023 18:38:30,Sun Pharmaceutical Industries Limited,Consolidated,Non-cumulative,00:35:33,01-Nov-2023 19:14:03,01-Nov-2023 18:38,01-Apr-2023 To 31-Mar-2024,New,01-Jul-2023,Ind-AS New,-,INE044A01028,N,01-Jul-202330-Sep-2023Q2UNNCNESUNPHARMA,Quarterly,N,Second Quarter,,,1157015,SUNPHARMA,30-Sep-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_98454_973744_01112023063829.xml
Un-Audited,N,01-Nov-2023 17:23:10,Sun Pharmaceutical Industries Limited,Non-Consolidated,Non-cumulative,00:22:53,01-Nov-2023 17:46:03,01-Nov-2023 17:23,01-Apr-2023 To 31-Mar-2024,New,01-Jul-2023,Ind-AS New,-,INE044A01028,N,01-Jul-202330-Sep-2023Q2UNNNNESUNPHARMA,Quarterly,N,Second Quarter,,,1156975,SUNPHARMA,30-Sep-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_98434_973545_01112023052310.xml
