bm_date,bm_purpose,bm_desc,attachment
11-Sep-2026 19:44:23,Outcome of Board Meeting,"Coforge Limited has informed the Exchange regarding Outcome of Board Meeting held on September 11, 2026.",https://nsearchives.nseindia.com/corporate/COFORGE_11092026194226_SE_Intimation_of_resignation_II_DK_Singh.pdf
26-Aug-2026 16:58:10,Shareholders meeting,"Coforge Limited has submitted the Exchange a copy Srutinizers report of  undefined held on August 24, 2026. Further, the company has informed the Exchange regarding voting results.",https://nsearchives.nseindia.com/corporate/COFORGE_26082026165718_Intimation_Voting_Results_AGM2026_1.pdf
29-Jul-2026 18:19:14,General Updates,"Coforge Limited has informed the Exchange about Newspaper publication  Statement of unaudited Financial Results for the Quarter ended June 30, 2026",https://nsearchives.nseindia.com/corporate/COFORGE_29072026181826_Newspaper_Publication.pdf
28-Jul-2026 01:07:13,Press Release,"Coforge Limited has informed the Exchange regarding a press release dated July 27, 2026, titled ""Intimation of Press Release, Factsheet & Web presentation on the Financial Results of the Company for the quarter ended June 30, 2026."".",https://nsearchives.nseindia.com/corporate/COFORGE_28072026010656_PR.pdf
28-Jul-2026 00:21:49,Outcome of Board Meeting,Outcome of Board Meeting and Interim Dividend,https://nsearchives.nseindia.com/corporate/COFORGE_28072026001757_OutcomeofBM.pdf
