exDate,recDate,subject,faceVal
18-Aug-2020 11:35:23,18-Aug-2020 11:35:23,Updates,1
17-Sep-2019 14:48:00,17-Sep-2019 14:48:00,Updates,1
23-Aug-2016 16:00:00,23-Aug-2016 16:00:00,Date of payment of dividend,1
23-Aug-2016 15:56:00,23-Aug-2016 15:56:00,Book Closure,1
30-May-2016 17:33:00,30-May-2016 17:33:00,Dividend,1
06-Nov-2015 17:37:00,06-Nov-2015 17:37:00,Record Date,1
06-Nov-2015 17:35:00,06-Nov-2015 17:35:00,Dividend,1
27-May-2015 15:08:00,27-May-2015 15:08:00,Dividend,1
12-Nov-2014 15:50:00,12-Nov-2014 15:50:00,Date of payment of dividend,1
12-Nov-2014 15:49:00,12-Nov-2014 15:49:00,Record Date,1
12-Nov-2014 15:40:00,12-Nov-2014 15:40:00,Dividend,1
13-Aug-2014 14:08:00,13-Aug-2014 14:08:00,Date of payment of dividend,1
28-May-2014 19:28:00,28-May-2014 19:28:00,Dividend,1
12-Nov-2013 10:24:00,12-Nov-2013 10:24:00,Record Date,1
12-Nov-2013 10:20:00,12-Nov-2013 10:20:00,Dividend,1
12-Nov-2013 10:20:00,12-Nov-2013 10:20:00,Date of payment of dividend,1
30-May-2013 10:32:00,30-May-2013 10:32:00,Dividend,1
09-Nov-2012 18:41:00,09-Nov-2012 18:41:00,Record Date,1
09-Nov-2012 18:40:00,09-Nov-2012 18:40:00,Date of payment of dividend,1
09-Nov-2012 14:47:00,09-Nov-2012 14:47:00,Interim Dividend,1
22-May-2008 12:21:00,22-May-2008 12:21:00,Resignation / Others,1
18-May-2007 10:00:00,18-May-2007 10:00:00,Outcome of Board Meeting,1
29-Jun-2005 00:00:00,29-Jun-2005 00:00:00,Outcome of Board Meeting,1
