exDate,recDate,subject,faceVal
29-Jun-2026 19:09:07,29-Jun-2026 19:09:07,Updates,1
25-May-2026 20:19:37,25-May-2026 20:19:37,Record Date,1
25-May-2026 20:12:06,25-May-2026 20:12:06,Dividend,1
12-Jun-2025 18:20:36,12-Jun-2025 18:20:36,General Updates,1
14-May-2025 18:18:52,14-May-2025 18:18:52,Record Date,1
14-May-2025 18:16:30,14-May-2025 18:16:30,Dividend,1
14-May-2025 18:01:28,14-May-2025 18:01:28,Dividend,1
21-May-2024 20:06:47,21-May-2024 20:06:47,Book Closure,1
21-May-2024 19:33:11,21-May-2024 19:33:11,Record Date,1
21-May-2024 18:44:00,21-May-2024 18:44:00,Dividend Updates,1
21-May-2024 18:20:10,21-May-2024 18:20:10,Dividend,1
12-Jul-2023 18:40:32,12-Jul-2023 18:40:32,Record Date,1
12-Jul-2023 18:37:45,12-Jul-2023 18:37:45,Book Closure,1
24-May-2023 14:43:03,24-May-2023 14:43:03,Dividend Updates,1
24-May-2023 14:35:27,24-May-2023 14:35:27,Dividend,1
27-May-2022 16:22:13,27-May-2022 16:22:13,Record Date,1
27-May-2022 15:55:16,27-May-2022 15:55:16,Outcome of Board Meeting,1
27-May-2022 15:55:14,27-May-2022 15:55:14,Dividend,1
26-Feb-2021 14:51:16,26-Feb-2021 14:51:16,Book Closure,1
26-Feb-2021 14:42:17,26-Feb-2021 14:42:17,Dividend Updates,1
26-Feb-2021 14:14:01,26-Feb-2021 14:14:01,Outcome of Board Meeting,1
