date,adj
2022-04-12,118.75
2022-04-13,124.6500015258789
2022-04-18,130.0
2022-04-19,135.89999389648438
2022-04-20,129.5500030517578
2022-04-21,128.60000610351562
2022-04-22,128.3000030517578
2022-04-25,121.9000015258789
2022-04-26,127.94999694824219
2022-04-27,134.25
2022-04-28,140.9499969482422
2022-04-29,147.5500030517578
2022-05-02,153.0500030517578
2022-05-04,145.39999389648438
2022-05-05,138.14999389648438
2022-05-06,135.5500030517578
2022-05-09,136.85000610351562
2022-05-10,130.0500030517578
2022-05-11,123.5999984741211
2022-05-12,118.19999694824219
2022-05-13,124.0999984741211
2022-05-16,130.3000030517578
2022-05-17,127.30000305175781
2022-05-18,133.64999389648438
2022-05-19,127.94999694824219
2022-05-20,132.6999969482422
2022-05-23,128.9499969482422
2022-05-24,126.0
2022-05-25,119.69999694824219
2022-05-26,117.05000305175781
2022-05-27,122.9000015258789
2022-05-30,121.0
2022-05-31,121.0999984741211
2022-06-01,127.1500015258789
2022-06-02,125.0999984741211
2022-06-03,128.64999389648438
2022-06-06,126.5999984741211
2022-06-07,130.64999389648438
2022-06-08,143.6999969482422
2022-06-09,142.0500030517578
2022-06-10,151.0
2022-06-13,139.5500030517578
2022-06-14,138.89999389648438
2022-06-15,138.25
2022-06-16,128.85000610351562
2022-06-17,124.9000015258789
2022-06-20,120.5
2022-06-21,128.8000030517578
2022-06-22,123.44999694824219
2022-06-23,123.55000305175781
2022-06-24,128.14999389648438
2022-06-27,134.10000610351562
2022-06-28,129.35000610351562
2022-06-29,134.4499969482422
2022-06-30,135.1999969482422
2022-07-01,132.5
2022-07-04,129.1999969482422
2022-07-05,128.89999389648438
2022-07-06,128.0
2022-07-07,129.0
2022-07-08,131.60000610351562
2022-07-11,132.25
2022-07-12,130.0
2022-07-13,132.60000610351562
2022-07-14,132.6999969482422
2022-07-15,133.85000610351562
2022-07-18,134.5
2022-07-19,132.1999969482422
2022-07-20,130.5500030517578
2022-07-21,136.8000030517578
2022-07-22,139.14999389648438
2022-07-25,136.0500030517578
2022-07-26,137.89999389648438
2022-07-27,136.0
2022-07-28,139.64999389648438
2022-07-29,136.0
2022-08-01,134.89999389648438
2022-08-02,143.9499969482422
2022-08-03,148.89999389648438
2022-08-04,151.75
2022-08-05,157.0500030517578
2022-08-08,157.8000030517578
2022-08-10,161.6999969482422
2022-08-11,154.8000030517578
2022-08-12,152.60000610351562
2022-08-16,176.8000030517578
2022-08-17,181.1999969482422
2022-08-18,199.64999389648438
2022-08-19,207.75
2022-08-22,188.4499969482422
2022-08-23,194.4499969482422
2022-08-24,220.4499969482422
2022-08-25,209.10000610351562
2022-08-26,219.75
2022-08-29,228.39999389648438
2022-08-30,238.60000610351562
2022-09-01,242.14999389648438
2022-09-02,231.5
2022-09-05,235.4499969482422
2022-09-06,226.89999389648438
2022-09-07,223.75
2022-09-08,229.9499969482422
2022-09-09,226.85000610351562
2022-09-12,221.9499969482422
2022-09-13,229.25
2022-09-14,238.4499969482422
2022-09-15,235.4499969482422
2022-09-16,225.39999389648438
2022-09-19,227.85000610351562
2022-09-20,232.0
2022-09-21,228.85000610351562
2022-09-22,222.3000030517578
2022-09-23,211.1999969482422
2022-09-26,200.64999389648438
2022-09-27,198.64999389648438
2022-09-28,201.60000610351562
2022-09-29,192.3000030517578
2022-09-30,185.35000610351562
2022-10-03,186.60000610351562
2022-10-04,188.10000610351562
2022-10-06,197.5
2022-10-07,203.5500030517578
2022-10-10,209.8000030517578
2022-10-11,204.39999389648438
2022-10-12,199.4499969482422
2022-10-13,193.8000030517578
2022-10-14,194.10000610351562
2022-10-17,193.3000030517578
2022-10-18,191.4499969482422
2022-10-19,195.0
2022-10-20,193.60000610351562
2022-10-21,192.0500030517578
2022-10-24,198.6999969482422
2022-10-25,191.5
2022-10-27,191.8000030517578
2022-10-28,193.39999389648438
2022-10-31,190.0
2022-11-01,189.9499969482422
2022-11-02,188.0
2022-11-03,184.3000030517578
2022-11-04,186.5500030517578
2022-11-07,184.9499969482422
2022-11-09,178.35000610351562
2022-11-10,175.0
2022-11-11,174.5500030517578
2022-11-14,169.75
2022-11-15,176.9499969482422
2022-11-16,174.75
2022-11-17,179.5
2022-11-18,181.64999389648438
2022-11-21,175.14999389648438
2022-11-22,178.3000030517578
2022-11-23,181.35000610351562
2022-11-24,180.5500030517578
2022-11-25,184.8000030517578
2022-11-28,192.5
2022-11-29,195.4499969482422
2022-11-30,192.5
2022-12-01,190.89999389648438
2022-12-02,194.5500030517578
2022-12-05,194.35000610351562
2022-12-06,195.25
2022-12-07,195.5
2022-12-08,195.14999389648438
2022-12-09,186.5
2022-12-12,188.8000030517578
2022-12-13,184.0500030517578
2022-12-14,181.60000610351562
2022-12-15,179.5
2022-12-16,180.10000610351562
2022-12-19,177.10000610351562
2022-12-20,175.0
2022-12-21,167.35000610351562
2022-12-22,160.0500030517578
2022-12-23,152.0500030517578
2022-12-26,156.5
2022-12-27,153.4499969482422
2022-12-28,160.10000610351562
2022-12-29,155.8000030517578
2022-12-30,160.4499969482422
2023-01-02,163.1999969482422
2023-01-03,163.0
2023-01-04,157.5
2023-01-05,159.39999389648438
2023-01-06,155.6999969482422
2023-01-09,151.9499969482422
2023-01-10,149.60000610351562
2023-01-11,148.0500030517578
2023-01-12,146.5500030517578
2023-01-13,147.9499969482422
2023-01-16,145.89999389648438
2023-01-17,143.89999389648438
2023-01-18,144.0500030517578
2023-01-19,151.25
2023-01-20,158.8000030517578
2023-01-23,166.6999969482422
2023-01-24,175.0
2023-01-25,166.85000610351562
2023-01-27,158.5
2023-01-30,150.60000610351562
2023-01-31,153.6999969482422
2023-02-01,148.6999969482422
2023-02-02,141.3000030517578
2023-02-03,135.75
2023-02-06,142.5
2023-02-07,149.60000610351562
2023-02-08,155.6999969482422
2023-02-09,152.9499969482422
2023-02-10,150.10000610351562
2023-02-13,146.9499969482422
2023-02-14,147.25
2023-02-15,142.5500030517578
2023-02-16,140.64999389648438
2023-02-17,147.64999389648438
2023-02-20,142.8000030517578
2023-02-21,141.25
2023-02-22,136.9499969482422
2023-02-23,135.0500030517578
2023-02-24,132.10000610351562
2023-02-27,129.4499969482422
2023-02-28,131.3000030517578
2023-03-01,136.0
2023-03-02,140.89999389648438
2023-03-03,147.89999389648438
2023-03-06,154.89999389648438
2023-03-08,150.75
2023-03-09,157.89999389648438
2023-03-10,164.10000610351562
2023-03-13,166.8000030517578
2023-03-14,163.0
2023-03-15,164.9499969482422
2023-03-16,167.1999969482422
2023-03-17,166.5
2023-03-20,160.8000030517578
2023-03-21,160.14999389648438
2023-03-22,160.25
2023-03-23,160.9499969482422
2023-03-24,158.10000610351562
2023-03-27,155.3000030517578
2023-03-28,151.1999969482422
2023-03-29,145.25
2023-03-31,151.5
2023-04-03,159.0500030517578
2023-04-05,160.14999389648438
2023-04-06,165.0500030517578
2023-04-10,164.5500030517578
2023-04-11,165.4499969482422
2023-04-12,170.75
2023-04-13,172.5500030517578
2023-04-17,170.5500030517578
2023-04-18,174.60000610351562
2023-04-19,169.75
2023-04-20,174.85000610351562
2023-04-21,178.85000610351562
2023-04-24,187.75
2023-04-25,187.39999389648438
2023-04-26,184.0
2023-04-27,184.64999389648438
2023-04-28,184.9499969482422
2023-05-02,179.0500030517578
2023-05-03,177.6999969482422
2023-05-04,178.9499969482422
2023-05-05,178.64999389648438
2023-05-08,175.5
2023-05-09,176.0
2023-05-10,173.3000030517578
2023-05-11,181.5
2023-05-12,175.60000610351562
2023-05-15,172.89999389648438
2023-05-16,172.9499969482422
2023-05-17,176.6999969482422
2023-05-18,181.0500030517578
2023-05-19,179.0
2023-05-22,179.3000030517578
2023-05-23,177.85000610351562
2023-05-24,173.9499969482422
2023-05-25,172.10000610351562
2023-05-26,171.25
2023-05-29,172.9499969482422
2023-05-30,174.75
2023-05-31,175.14999389648438
2023-06-01,173.0500030517578
2023-06-02,174.64999389648438
2023-06-05,174.0
2023-06-06,171.5
2023-06-07,171.14999389648438
2023-06-08,175.0500030517578
2023-06-09,173.25
2023-06-12,172.60000610351562
2023-06-13,172.9499969482422
2023-06-14,171.25
2023-06-15,169.89999389648438
2023-06-16,169.75
2023-06-19,169.5500030517578
2023-06-20,170.8000030517578
2023-06-21,170.4499969482422
2023-06-22,169.0
