date,adj
2007-01-02,130.02369689941406
2007-01-03,133.2079315185547
2007-01-04,131.1116485595703
2007-01-05,130.07675170898438
2007-01-08,132.67723083496094
2007-01-09,132.5180206298828
2007-01-10,131.13818359375
2007-01-11,129.78489685058594
2007-01-12,130.52784729003906
2007-01-15,134.37550354003906
2007-01-16,132.6241455078125
2007-01-17,131.64236450195312
2007-01-18,130.02369689941406
2007-01-19,131.03204345703125
2007-01-22,132.67723083496094
2007-01-23,130.07675170898438
2007-01-24,130.02369689941406
2007-01-25,131.0850830078125
2007-01-29,135.59609985351562
2007-01-31,134.26934814453125
2007-02-01,137.05557250976562
2007-02-02,136.44525146484375
2007-02-05,138.5415802001953
2007-02-06,136.49832153320312
2007-02-07,134.98580932617188
2007-02-08,135.33078002929688
2007-02-09,133.31405639648438
2007-02-12,127.42322540283203
2007-02-13,132.67723083496094
2007-02-14,128.9622802734375
2007-02-15,132.67723083496094
2007-02-19,127.90086364746094
2007-02-20,126.83942413330078
2007-02-21,127.90086364746094
2007-02-22,129.8909912109375
2007-02-23,124.76969146728516
2007-02-26,122.38147735595703
2007-02-27,123.86747741699219
2007-02-28,118.8788070678711
2007-03-01,115.69454956054688
2007-03-02,114.10240173339844
2007-03-05,111.44886779785156
2007-03-06,108.26461791992188
2007-03-07,110.52011108398438
2007-03-08,108.79531860351562
2007-03-09,106.14177703857422
2007-03-12,103.48823547363281
2007-03-13,106.14177703857422
2007-03-14,98.44650268554688
2007-03-15,102.90446472167969
2007-03-16,100.3039779663086
2007-03-19,103.22288513183594
2007-03-20,98.36690521240234
2007-03-21,98.76493072509766
2007-03-22,100.7816162109375
2007-03-23,101.73689270019531
2007-03-26,105.611083984375
2007-03-28,98.18114471435547
2007-03-29,100.6224136352539
2007-03-30,96.11138153076172
2007-04-02,95.6602783203125
2007-04-03,96.58901977539062
2007-04-04,95.52760314941406
2007-04-05,96.85437774658203
2007-04-09,96.58901977539062
2007-04-10,98.71186065673828
2007-04-11,100.6224136352539
2007-04-12,99.50791931152344
2007-04-13,99.40178680419922
2007-04-16,98.18114471435547
2007-04-17,99.64059448242188
2007-04-18,99.77327728271484
2007-04-19,99.24256896972656
2007-04-20,98.76493072509766
2007-04-23,96.42980194091797
2007-04-24,98.71186065673828
2007-04-25,103.59437561035156
2007-04-26,96.58901977539062
2007-04-27,97.066650390625
2007-04-30,98.44650268554688
2007-05-03,98.76493072509766
2007-05-04,98.1015396118164
2007-05-07,94.99690246582031
2007-05-08,95.26224517822266
2007-05-09,95.02342987060547
2007-05-10,93.67012023925781
2007-05-11,90.22052001953125
2007-05-14,89.18561553955078
2007-05-15,91.1758041381836
2007-05-16,90.69815826416016
2007-05-17,90.08782196044922
2007-05-18,91.12272644042969
2007-05-21,89.6897964477539
2007-05-22,88.0976791381836
2007-05-23,88.62838745117188
2007-05-24,88.57530975341797
2007-05-25,87.03626251220703
2007-05-28,87.0893325805664
2007-05-29,88.12422180175781
2007-05-30,91.28192138671875
2007-05-31,90.2735824584961
2007-06-01,91.25540161132812
2007-06-04,92.23721313476562
2007-06-05,90.22052001953125
2007-06-06,91.28192138671875
2007-06-07,89.61019897460938
2007-06-08,90.22052001953125
2007-06-11,89.15909576416016
2007-06-12,88.49571228027344
2007-06-13,87.56697845458984
2007-06-14,88.89373779296875
2007-06-15,89.45098876953125
2007-06-18,88.0976791381836
2007-06-19,86.24020385742188
2007-06-20,83.3212890625
2007-06-21,81.83531951904297
2007-06-22,83.85202026367188
2007-06-25,82.79059600830078
2007-06-26,82.02106475830078
2007-06-27,82.79059600830078
2007-06-28,83.05594635009766
2007-06-29,84.38272857666016
2007-07-02,83.90508270263672
2007-07-03,84.9134292602539
2007-07-04,87.77925109863281
2007-07-05,84.9134292602539
2007-07-06,84.46231842041016
2007-07-09,83.90508270263672
2007-07-10,83.3212890625
2007-07-11,83.05594635009766
2007-07-12,81.72916412353516
2007-07-13,82.57830810546875
2007-07-16,83.7458724975586
2007-07-17,83.90508270263672
2007-07-18,83.85202026367188
2007-07-19,91.8126449584961
2007-07-20,89.15909576416016
2007-07-23,90.52656555175781
2007-07-24,85.38487243652344
2007-07-25,83.634521484375
2007-07-26,85.9318618774414
2007-07-27,86.1506576538086
2007-07-30,83.82595825195312
2007-07-31,85.87716674804688
2007-08-01,82.04824829101562
2007-08-02,79.88764190673828
2007-08-03,80.40728759765625
2007-08-06,76.96126556396484
2007-08-07,77.69969177246094
2007-08-08,79.31331634521484
2007-08-09,77.67232513427734
2007-08-10,78.76631927490234
2007-08-13,80.98162078857422
2007-08-14,80.05174255371094
2007-08-16,77.20740509033203
2007-08-17,76.03137969970703
2007-08-20,75.94932556152344
2007-08-21,75.18354034423828
2007-08-22,76.03137969970703
2007-08-23,73.84342956542969
2007-08-24,72.5306625366211
2007-08-27,74.93739318847656
2007-08-28,75.48439025878906
2007-08-29,74.80065155029297
2007-08-30,76.00403594970703
2007-08-31,76.85186767578125
2007-09-03,77.94583892822266
2007-09-04,80.95426940917969
2007-09-05,80.35259246826172
2007-09-06,79.31331634521484
2007-09-07,79.77825164794922
2007-09-10,79.45005798339844
2007-09-11,79.0398178100586
2007-09-12,80.13378143310547
2007-09-13,82.5952377319336
2007-09-14,81.00897216796875
2007-09-17,80.2431869506836
2007-09-18,79.58680725097656
2007-09-19,81.11837005615234
2007-09-20,79.31331634521484
2007-09-21,78.2193374633789
2007-09-24,78.16461944580078
2007-09-25,78.52017974853516
2007-09-26,79.58680725097656
2007-09-27,77.12535095214844
2007-09-28,79.06716918945312
2007-10-01,79.83294677734375
2007-10-03,77.67232513427734
2007-10-04,77.67232513427734
2007-10-05,79.36800384521484
2007-10-08,76.578369140625
2007-10-09,76.90655517578125
2007-10-10,76.25017547607422
2007-10-11,76.578369140625
2007-10-12,74.39041900634766
2007-10-15,75.15618896484375
2007-10-16,74.93739318847656
2007-10-17,74.99210357666016
2007-10-18,74.39041900634766
2007-10-19,72.66740417480469
2007-10-22,72.3665542602539
2007-10-23,70.01451110839844
2007-10-24,71.87427520751953
2007-10-25,71.32727813720703
2007-10-26,70.01451110839844
2007-10-29,69.49486541748047
2007-10-30,67.27957153320312
2007-10-31,72.20246124267578
2007-11-01,67.9085922241211
2007-11-02,67.82655334472656
2007-11-05,70.01451110839844
2007-11-06,72.50331115722656
2007-11-07,68.51028442382812
2007-11-08,69.76836395263672
2007-11-12,68.9205322265625
2007-11-13,68.59234619140625
2007-11-14,68.37353515625
2007-11-15,71.05378723144531
2007-11-16,70.6982421875
2007-11-19,71.10848236083984
2007-11-20,79.86029815673828
2007-11-21,73.92547607421875
2007-11-22,75.45703125
2007-11-23,72.88619232177734
2007-11-26,74.03486633300781
2007-11-27,72.4212417602539
2007-11-28,71.7101821899414
2007-11-29,70.64353942871094
2007-11-30,70.34268951416016
2007-12-03,71.35462951660156
2007-12-04,75.04680633544922
2007-12-05,74.8553466796875
2007-12-06,74.41776275634766
2007-12-07,76.08606719970703
2007-12-10,80.27053833007812
2007-12-11,83.85330200195312
2007-12-12,89.13175201416016
2007-12-13,87.51812744140625
2007-12-14,87.27200317382812
2007-12-17,83.99006652832031
2007-12-18,82.64993286132812
2007-12-19,81.55596923828125
2007-12-20,80.87223052978516
2007-12-24,82.04824829101562
2007-12-26,80.6807861328125
2007-12-27,82.13030242919922
2007-12-28,85.90451049804688
2007-12-31,89.73342895507812
2008-01-01,90.44452667236328
2008-01-02,90.38981628417969
2008-01-03,89.87017059326172
2008-01-04,96.81693267822266
2008-01-07,103.10729217529297
2008-01-08,96.5160903930664
2008-01-09,92.24958801269531
2008-01-10,87.02584075927734
2008-01-11,87.92837524414062
2008-01-14,87.81897735595703
2008-01-15,87.60017395019531
2008-01-16,86.42415618896484
2008-01-17,89.70608520507812
2008-01-18,86.42415618896484
2008-01-21,73.95281982421875
2008-01-22,65.72064971923828
2008-01-23,66.13088989257812
2008-01-24,69.05728149414062
2008-01-25,68.78378295898438
2008-01-28,71.846923828125
2008-01-29,70.56149291992188
2008-01-30,67.22486114501953
2008-01-31,67.27957153320312
2008-02-01,66.62318420410156
2008-02-04,73.59727478027344
2008-02-05,70.01451110839844
2008-02-06,71.24523162841797
2008-02-07,73.05028533935547
2008-02-08,68.37353515625
2008-02-11,65.83004760742188
2008-02-12,68.18209838867188
2008-02-13,63.34125518798828
2008-02-14,66.34969329833984
2008-02-15,68.10003662109375
2008-02-18,68.67437744140625
2008-02-19,67.6351089477539
2008-02-20,67.7718505859375
2008-02-21,65.61124420166016
2008-02-22,66.4590835571289
2008-02-25,64.54463195800781
2008-02-26,64.48992156982422
2008-02-27,65.74799346923828
2008-02-28,65.77535247802734
2008-02-29,65.5565414428711
2008-03-03,64.32582092285156
2008-03-04,63.50535583496094
2008-03-05,62.493408203125
2008-03-07,60.03196716308594
2008-03-10,55.35521697998047
2008-03-11,57.761962890625
2008-03-12,56.33979797363281
2008-03-13,55.792808532714844
2008-03-14,54.1518440246582
2008-03-17,49.22895050048828
2008-03-18,49.666542053222656
2008-03-19,49.91268539428711
2008-03-24,46.68545913696289
2008-03-25,46.95895004272461
2008-03-26,45.81027603149414
2008-03-27,45.70087432861328
2008-03-28,47.56063461303711
2008-03-31,45.564125061035156
2008-04-01,47.533287048339844
2008-04-02,49.11955261230469
2008-04-03,48.24436950683594
2008-04-04,47.28714370727539
2008-04-07,48.59991455078125
2008-04-08,49.22895050048828
