date,adj
2007-01-02,141.0559844970703
2007-01-03,141.34425354003906
2007-01-04,144.6724090576172
2007-01-05,141.58013916015625
2007-01-08,141.89462280273438
2007-01-09,139.4400177001953
2007-01-10,135.38687133789062
2007-01-11,138.34811401367188
2007-01-12,141.41415405273438
2007-01-15,140.44454956054688
2007-01-16,141.3005828857422
2007-01-17,142.44491577148438
2007-01-18,142.5235137939453
2007-01-19,141.77230834960938
2007-01-22,141.51898193359375
2007-01-23,134.740478515625
2007-01-24,133.2816925048828
2007-01-25,133.42147827148438
2007-01-29,131.34249877929688
2007-01-31,129.81381225585938
2007-02-01,129.94483947753906
2007-02-02,130.26803588867188
2007-02-05,131.08042907714844
2007-02-06,131.08042907714844
2007-02-07,130.3204803466797
2007-02-08,129.5517578125
2007-02-09,127.82221984863281
2007-02-12,126.6953353881836
2007-02-13,126.87879943847656
2007-02-14,125.76937103271484
2007-02-15,129.00143432617188
2007-02-19,127.68244171142578
2007-02-20,127.39414978027344
2007-02-21,127.44656372070312
2007-02-22,123.40219116210938
2007-02-23,119.06951904296875
2007-02-26,120.42347717285156
2007-02-27,121.1135482788086
2007-02-28,118.25713348388672
2007-03-01,115.6103744506836
2007-03-02,115.32210540771484
2007-03-05,107.87973022460938
2007-03-06,108.76200103759766
2007-03-07,110.98072814941406
2007-03-08,116.79838562011719
2007-03-09,115.30465698242188
2007-03-12,115.02510070800781
2007-03-13,115.47936248779297
2007-03-14,113.28681182861328
2007-03-15,117.4797134399414
2007-03-16,119.42765808105469
2007-03-19,118.31826782226562
2007-03-20,119.21802520751953
2007-03-21,118.65896606445312
2007-03-22,119.14814758300781
2007-03-23,119.89936065673828
2007-03-26,119.17430877685547
2007-03-28,120.92137908935547
2007-03-29,123.42837524414062
2007-03-30,127.22818756103516
2007-04-02,124.17961120605469
2007-04-03,125.751953125
2007-04-04,130.5650177001953
2007-04-05,127.49897766113281
2007-04-09,127.36793518066406
2007-04-10,125.8742446899414
2007-04-11,122.21417236328125
2007-04-12,123.25369262695312
2007-04-13,124.46788787841797
2007-04-16,124.70372009277344
2007-04-17,125.20164489746094
2007-04-18,124.69501495361328
2007-04-19,123.9874496459961
2007-04-20,124.95706939697266
2007-04-23,125.35013580322266
2007-04-24,124.65129089355469
2007-04-25,123.99618530273438
2007-04-26,125.20164489746094
2007-04-27,124.13591766357422
2007-04-30,123.76904296875
2007-05-03,125.21907043457031
2007-05-04,125.62091064453125
2007-05-07,122.91300201416016
2007-05-08,120.641845703125
2007-05-09,120.81653594970703
2007-05-10,120.48461151123047
2007-05-11,119.46261596679688
2007-05-14,113.74976348876953
2007-05-15,114.99890899658203
2007-05-16,115.93357849121094
2007-05-17,118.52794647216797
2007-05-18,116.40526580810547
2007-05-21,115.13868713378906
2007-05-22,115.74140930175781
2007-05-23,114.46605682373047
2007-05-24,113.47900390625
2007-05-25,113.65369415283203
2007-05-28,114.50973510742188
2007-05-29,114.71065521240234
2007-05-30,114.10794067382812
2007-05-31,113.05970001220703
2007-06-01,113.26934814453125
2007-06-04,114.3262939453125
2007-06-05,114.54468536376953
2007-06-06,113.47024536132812
2007-06-07,112.81509399414062
2007-06-08,110.2032699584961
2007-06-11,109.25115203857422
2007-06-12,106.76161193847656
2007-06-13,109.66170501708984
2007-06-14,111.71449279785156
2007-06-15,110.4041976928711
2007-06-18,110.25570678710938
2007-06-19,111.07679748535156
2007-06-20,112.09009552001953
2007-06-21,113.0160140991211
2007-06-22,113.80218505859375
2007-06-25,113.47900390625
2007-06-26,113.47024536132812
2007-06-27,114.28263092041016
2007-06-28,114.60584259033203
2007-06-29,114.82418060302734
2007-07-02,115.4356689453125
2007-07-03,116.6411361694336
2007-07-04,115.82002258300781
2007-07-05,117.59326171875
2007-07-06,118.05004119873047
2007-07-09,118.6912841796875
2007-07-10,119.49066162109375
2007-07-11,120.07917022705078
2007-07-12,119.85957336425781
2007-07-13,118.14665985107422
2007-07-16,116.38105010986328
2007-07-17,118.64739227294922
2007-07-18,116.89054870605469
2007-07-19,117.00473022460938
2007-07-20,117.40878295898438
2007-07-23,117.41759490966797
2007-07-24,118.0676040649414
2007-07-25,116.11753845214844
2007-07-26,117.0223159790039
2007-07-27,112.48089599609375
2007-07-30,111.73422241210938
2007-07-31,111.39166259765625
2007-08-01,109.40644836425781
2007-08-02,111.05786895751953
2007-08-03,109.47673034667969
2007-08-06,110.07405853271484
2007-08-07,111.64641571044922
2007-08-08,110.73285675048828
2007-08-09,112.05927276611328
2007-08-10,111.27747344970703
2007-08-13,111.4795150756836
2007-08-14,112.25250244140625
2007-08-16,110.27609252929688
2007-08-17,109.83686065673828
2007-08-20,110.0389175415039
2007-08-21,109.43280792236328
2007-08-22,109.336181640625
2007-08-23,110.75043487548828
2007-08-24,110.63623046875
2007-08-27,110.88219451904297
2007-08-28,111.42680358886719
2007-08-29,110.75043487548828
2007-08-30,111.99775695800781
2007-08-31,112.5511703491211
2007-09-03,117.32096099853516
2007-09-04,116.5303726196289
2007-09-05,115.73101806640625
2007-09-06,116.45133209228516
2007-09-07,116.68850708007812
2007-09-10,115.89793395996094
2007-09-11,114.43977355957031
2007-09-12,113.80729675292969
2007-09-13,112.77078247070312
2007-09-14,112.53360748291016
2007-09-17,113.1748275756836
2007-09-18,112.91132354736328
2007-09-19,113.35930633544922
2007-09-20,112.1558837890625
2007-09-21,112.39305877685547
2007-09-24,111.97142791748047
2007-09-25,111.89236450195312
2007-09-26,112.32279968261719
2007-09-27,113.86000061035156
2007-09-28,114.20258331298828
2007-10-01,115.88036346435547
2007-10-03,115.44993591308594
2007-10-04,115.24789428710938
2007-10-05,114.82624816894531
2007-10-08,110.70649719238281
2007-10-09,113.1748275756836
2007-10-10,111.94507598876953
