date,adj
2007-01-02,192.0567626953125
2007-01-03,191.1652374267578
2007-01-04,188.44825744628906
2007-01-05,188.70297241210938
2007-01-08,187.25961303710938
2007-01-09,190.48599243164062
2007-01-10,185.51901245117188
2007-01-11,185.68881225585938
2007-01-12,182.71713256835938
2007-01-15,182.97183227539062
2007-01-16,182.08033752441406
2007-01-17,181.4860076904297
2007-01-18,186.70773315429688
2007-01-19,186.6228485107422
2007-01-22,194.3067626953125
2007-01-23,189.7218475341797
2007-01-24,191.67466735839844
2007-01-25,197.7454376220703
2007-01-29,197.7454376220703
2007-01-31,200.50489807128906
2007-02-01,193.0756378173828
2007-02-02,191.75961303710938
2007-02-05,187.93882751464844
2007-02-06,188.3209228515625
2007-02-07,190.31617736816406
2007-02-08,184.28790283203125
2007-02-09,177.4105224609375
2007-02-12,176.09449768066406
2007-02-13,167.64634704589844
2007-02-14,159.58033752441406
2007-02-15,167.5614471435547
2007-02-19,175.9671173095703
2007-02-20,169.76901245117188
2007-02-21,175.2454376220703
2007-02-22,167.39166259765625
2007-02-23,160.21710205078125
2007-02-26,159.2406768798828
2007-02-27,151.302001953125
2007-02-28,143.7454376220703
2007-03-01,142.85389709472656
2007-03-02,148.5001220703125
2007-03-05,141.0708770751953
2007-03-06,138.39633178710938
2007-03-07,142.72653198242188
2007-03-08,147.01426696777344
2007-03-09,150.62277221679688
2007-03-12,144.42465209960938
2007-03-13,144.552001953125
2007-03-14,145.0189971923828
2007-03-15,143.10861206054688
2007-03-16,139.54254150390625
2007-03-19,136.5708770751953
2007-03-20,137.5048370361328
2007-03-21,141.7076416015625
2007-03-22,148.7548370361328
2007-03-23,153.16995239257812
2007-03-26,153.93408203125
2007-03-28,161.15109252929688
2007-03-29,164.7171173095703
2007-03-30,172.27371215820312
2007-04-02,172.44354248046875
2007-04-03,178.1322479248047
2007-04-04,184.33033752441406
2007-04-05,186.66525268554688
2007-04-09,187.34449768066406
2007-04-10,185.1369171142578
2007-04-11,183.99072265625
2007-04-12,188.53317260742188
2007-04-13,188.74545288085938
2007-04-16,190.401123046875
2007-04-17,191.37750244140625
2007-04-18,186.87750244140625
2007-04-19,193.28790283203125
2007-04-20,195.83505249023438
2007-04-23,191.080322265625
2007-04-24,195.8774871826172
2007-04-25,195.96241760253906
2007-04-26,192.52377319335938
2007-04-27,193.6275177001953
2007-04-30,191.9718475341797
2007-05-03,189.0001983642578
2007-05-04,187.6416473388672
2007-05-07,186.7501678466797
2007-05-08,186.2831573486328
2007-05-09,186.58035278320312
2007-05-10,187.98126220703125
2007-05-11,185.9010772705078
2007-05-14,182.2926025390625
2007-05-15,181.99546813964844
2007-05-16,189.1699676513672
2007-05-17,184.6699676513672
2007-05-18,184.2454071044922
2007-05-21,184.75489807128906
2007-05-22,184.37278747558594
2007-05-23,180.93414306640625
2007-05-24,177.45297241210938
2007-05-25,173.88693237304688
2007-05-28,172.27371215820312
2007-05-29,179.872802734375
2007-05-30,175.7548828125
2007-05-31,183.48129272460938
2007-06-01,183.2689971923828
2007-06-04,177.62277221679688
2007-06-05,174.69354248046875
2007-06-06,168.8350372314453
2007-06-07,160.7265625
2007-06-08,157.79730224609375
2007-06-11,159.41046142578125
2007-06-12,162.8916473388672
2007-06-13,160.04730224609375
2007-06-14,167.85861206054688
2007-06-15,168.96238708496094
2007-06-18,174.4812774658203
2007-06-19,176.56146240234375
2007-06-20,175.16050720214844
2007-06-21,174.0567626953125
2007-06-22,167.5614471435547
2007-06-25,175.79733276367188
2007-06-26,177.8350372314453
2007-06-27,178.51431274414062
2007-06-28,178.344482421875
2007-06-29,184.5850830078125
2007-07-02,178.42941284179688
2007-07-03,175.9671173095703
2007-07-04,172.95297241210938
2007-07-05,173.5473175048828
2007-07-06,170.91525268554688
2007-07-09,170.32089233398438
2007-07-10,170.2359619140625
2007-07-11,168.2831573486328
2007-07-12,172.4010772705078
2007-07-13,168.11337280273438
2007-07-16,167.094482421875
2007-07-17,163.74070739746094
2007-07-18,167.39166259765625
2007-07-19,176.56146240234375
2007-07-20,172.8256072998047
2007-07-23,174.60862731933594
2007-07-24,174.90579223632812
2007-07-25,173.3350372314453
2007-07-26,174.43882751464844
2007-07-27,168.96238708496094
2007-07-30,165.77845764160156
2007-07-31,164.03787231445312
2007-08-01,158.3491973876953
2007-08-02,159.66522216796875
2007-08-03,169.81143188476562
2007-08-06,160.8114013671875
2007-08-07,162.00010681152344
2007-08-08,160.17465209960938
2007-08-09,158.68882751464844
2007-08-10,155.67465209960938
2007-08-13,162.76426696777344
2007-08-14,162.04257202148438
2007-08-16,154.91050720214844
2007-08-17,156.99069213867188
2007-08-20,164.50486755371094
2007-08-21,154.23126220703125
2007-08-22,151.81143188476562
2007-08-23,150.53787231445312
2007-08-24,161.15109252929688
2007-08-27,165.60862731933594
2007-08-28,161.3208770751953
2007-08-29,164.7171173095703
2007-08-30,179.10862731933594
2007-08-31,178.85389709472656
2007-09-03,174.2689971923828
2007-09-04,172.48599243164062
2007-09-05,177.48989868164062
2007-09-06,173.2130584716797
2007-09-07,172.22938537597656
2007-09-10,172.35769653320312
2007-09-11,172.1438446044922
2007-09-12,166.75497436523438
2007-09-13,168.7223358154297
2007-09-14,173.04197692871094
2007-09-17,175.7364044189453
2007-09-18,172.9992218017578
2007-09-19,173.4696807861328
2007-09-20,171.07461547851562
2007-09-21,168.59405517578125
2007-09-24,163.46180725097656
2007-09-25,163.24798583984375
2007-09-26,162.34982299804688
2007-09-27,161.57998657226562
2007-09-28,158.24400329589844
2007-10-01,167.90977478027344
2007-10-03,173.17027282714844
2007-10-04,174.15394592285156
