date,adj
2007-04-03,21.484764099121094
2007-04-04,21.484764099121094
2007-04-05,22.280494689941406
2007-04-09,23.105703353881836
2007-04-10,23.54776954650879
2007-04-11,22.60468292236328
2007-04-12,22.280494689941406
2007-04-13,22.280494689941406
2007-04-16,23.40041732788086
2007-04-17,24.57927894592285
2007-04-18,25.78761100769043
2007-04-19,25.08028793334961
2007-04-20,25.463428497314453
2007-04-23,24.756103515625
2007-04-24,23.871952056884766
2007-04-25,24.431915283203125
2007-04-26,24.46139144897461
2007-04-27,23.40041732788086
2007-04-30,22.398380279541016
2007-05-03,21.83841896057129
2007-05-04,22.722566604614258
2007-05-07,21.691068649291992
2007-05-08,21.514238357543945
2007-05-09,20.89533042907715
2007-05-10,20.924806594848633
2007-05-11,21.89735984802246
2007-05-14,22.48679542541504
2007-05-15,23.046749114990234
2007-05-16,24.22562026977539
2007-05-17,24.10773277282715
2007-05-18,23.98984146118164
2007-05-21,23.842487335205078
2007-05-22,23.046749114990234
2007-05-23,22.427852630615234
2007-05-24,23.842487335205078
2007-05-25,23.69512939453125
2007-05-28,22.98781394958496
2007-05-29,23.488828659057617
2007-05-30,25.25712013244629
2007-05-31,26.8780574798584
2007-06-01,26.288623809814453
2007-06-04,25.433948516845703
2007-06-05,24.46139144897461
2007-06-06,24.196144104003906
2007-06-07,24.166677474975586
2007-06-08,23.90143585205078
2007-06-11,22.869922637939453
2007-06-12,22.81098175048828
2007-06-13,23.046749114990234
2007-06-14,23.606718063354492
2007-06-15,24.22562026977539
2007-06-18,23.16463851928711
2007-06-19,23.076231002807617
2007-06-20,23.34146499633789
2007-06-21,23.135169982910156
2007-06-22,23.31199836730957
2007-06-25,23.66566276550293
2007-06-26,23.98984146118164
2007-06-27,23.960372924804688
2007-06-28,25.8465576171875
2007-06-29,25.28659439086914
2007-07-02,25.69919776916504
2007-07-03,24.90346336364746
2007-07-04,26.553869247436523
2007-07-05,26.052860260009766
2007-07-06,25.61077880859375
2007-07-09,26.819124221801758
2007-07-10,26.52440071105957
2007-07-11,26.43598747253418
2007-07-12,26.67176628112793
2007-07-13,25.87602424621582
2007-07-16,26.11180305480957
2007-07-17,25.69919776916504
2007-07-18,25.669723510742188
2007-07-19,25.934961318969727
2007-07-20,25.19817543029785
2007-07-23,25.551836013793945
2007-07-24,25.08028793334961
2007-07-25,23.98984146118164
2007-07-26,24.402442932128906
2007-07-27,23.69512939453125
2007-07-30,23.81301498413086
2007-07-31,25.08028793334961
2007-08-01,24.166677474975586
2007-08-02,25.78761100769043
2007-08-03,25.08028793334961
2007-08-06,25.08028793334961
2007-08-07,25.69919776916504
2007-08-08,25.69919776916504
2007-08-09,25.522363662719727
2007-08-10,25.8465576171875
2007-08-13,25.640254974365234
2007-08-14,25.90549087524414
2007-08-16,27.143299102783203
2007-08-17,27.08436393737793
2007-08-20,27.113828659057617
2007-08-21,25.58131217956543
2007-08-22,25.463428497314453
2007-08-23,25.433948516845703
2007-08-24,25.58131217956543
2007-08-27,26.200206756591797
2007-08-28,26.701229095458984
2007-08-29,26.995941162109375
2007-08-30,27.349599838256836
2007-08-31,27.32012939453125
2007-09-03,28.5874080657959
2007-09-04,29.44208335876465
2007-09-05,29.589441299438477
2007-09-06,29.530498504638672
2007-09-07,29.353670120239258
2007-09-10,29.324195861816406
2007-09-11,28.970537185668945
2007-09-12,29.2652530670166
2007-09-13,30.355695724487305
2007-09-14,29.795740127563477
2007-09-17,30.59356117248535
2007-09-18,31.268648147583008
2007-09-19,32.49607467651367
2007-09-20,32.833614349365234
2007-09-21,34.981605529785156
2007-09-24,34.92024230957031
2007-09-25,36.42383575439453
2007-09-26,37.46714401245117
2007-09-27,36.05561065673828
2007-09-28,36.48520278930664
2007-10-01,36.822750091552734
2007-10-03,35.16572570800781
2007-10-04,33.907615661621094
2007-10-05,35.19640350341797
2007-10-08,32.833614349365234
2007-10-09,34.58271026611328
2007-10-10,34.03036117553711
2007-10-11,34.24515914916992
2007-10-12,33.44732666015625
2007-10-15,33.692813873291016
2007-10-16,34.889556884765625
2007-10-17,33.815555572509766
2007-10-18,33.784873962402344
2007-10-19,31.943737030029297
2007-10-22,32.31196594238281
2007-10-23,33.784873962402344
2007-10-24,33.140472412109375
2007-10-25,34.7054443359375
2007-10-26,34.42926788330078
2007-10-29,35.19640350341797
2007-10-30,34.337215423583984
2007-10-31,35.65668869018555
2007-11-01,33.876930236816406
2007-11-02,33.84623718261719
2007-11-05,33.692813873291016
2007-11-06,32.9256706237793
2007-11-07,31.698253631591797
2007-11-08,31.544822692871094
2007-11-12,31.943737030029297
2007-11-13,32.526763916015625
2007-11-14,32.833614349365234
2007-11-15,32.55745315551758
2007-11-16,33.784873962402344
2007-11-19,35.56463623046875
2007-11-20,37.068233489990234
2007-11-21,34.30653381347656
2007-11-22,33.07910919189453
2007-11-23,33.754188537597656
2007-11-26,34.36790084838867
2007-11-27,33.35527038574219
2007-11-28,35.257781982421875
2007-11-29,35.3498420715332
2007-11-30,36.14766311645508
2007-12-03,43.389469146728516
2007-12-04,47.99231719970703
2007-12-05,47.624088287353516
2007-12-06,45.66020584106445
2007-12-07,44.555519104003906
2007-12-10,44.03386688232422
2007-12-11,44.03386688232422
2007-12-12,43.604270935058594
2007-12-13,43.88044738769531
2007-12-14,44.27935791015625
2007-12-17,41.27216339111328
2007-12-18,41.18011474609375
2007-12-19,41.11872863769531
2007-12-20,41.11872863769531
2007-12-24,41.1494255065918
2007-12-26,41.916561126708984
2007-12-27,44.647579193115234
2007-12-28,46.58077621459961
2007-12-31,50.66196823120117
2008-01-01,55.69441604614258
2008-01-02,54.95795440673828
2008-01-03,52.93270492553711
2008-01-04,52.10417938232422
2008-01-07,54.712459564208984
2008-01-08,51.98146438598633
2008-01-09,49.43454360961914
2008-01-10,46.97970199584961
2008-01-11,44.647579193115234
2008-01-14,45.26129913330078
2008-01-15,44.21798324584961
2008-01-16,42.00862121582031
2008-01-17,42.19273376464844
2008-01-18,40.351600646972656
2008-01-21,38.357032775878906
2008-01-22,36.454524993896484
2008-01-23,34.644073486328125
2008-01-24,32.9256706237793
2008-01-25,34.49064254760742
2008-01-28,32.772247314453125
2008-01-29,32.00511169433594
2008-01-30,31.51413345336914
2008-01-31,31.299341201782227
2008-02-01,30.869735717773438
2008-02-04,32.31196594238281
2008-02-05,33.63144302368164
2008-02-06,35.31915283203125
2008-02-07,34.45995330810547
2008-02-08,32.89498519897461
2008-02-11,31.268648147583008
2008-02-12,29.703689575195312
2008-02-13,28.230772018432617
2008-02-14,29.64231300354004
2008-02-15,31.145917892456055
2008-02-18,31.4527587890625
2008-02-19,30.716310501098633
2008-02-20,29.887800216674805
2008-02-21,29.79574203491211
2008-02-22,30.654937744140625
2008-02-25,32.18921661376953
2008-02-26,33.66212844848633
2008-02-27,32.95635986328125
2008-02-28,33.47801208496094
2008-02-29,33.41664505004883
2008-03-03,32.37333679199219
2008-03-04,30.777677536010742
2008-03-05,30.961793899536133
