Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,840,1349,1048,923,961,1314,936,829,942,1290,1300,862,883
  └─ YOY Sales Growth %,-1.92%,10.67%,26.98%,4.09%,14.39%,-2.64%,-10.75%,-10.22%,-2.03%,-1.77%,38.92%,4.02%,-6.30%
Expenses,343,552,321,334,438,595,395,384,527,674,546,443,492
  └─ Employee Cost %,9.04%,5.80%,7.82%,8.79%,8.20%,6.33%,8.97%,10.05%,8.74%,6.58%,6.63%,9.61%,9.59%
Operating Profit,498,797,728,589,523,719,541,445,414,617,754,420,391
OPM %,59%,59%,69%,64%,54%,55%,58%,54%,44%,48%,58%,49%,44%
Other Income,91,122,112,140,142,149,172,146,184,189,140,133,33
  └─ Exceptional items,0,0,0,0,0,0,0,0,-56,0,0,-5,-68
  └─ Other income normal,91,122,112,140,142,149,172,146,240,189,140,138,101
Interest,2,3,2,2,2,2,4,4,4,4,4,3,3
Depreciation,80,90,219,115,108,113,196,113,118,108,404,113,98
Profit before tax,507,827,619,612,555,753,513,474,477,694,486,436,323
Tax %,25%,28%,25%,26%,25%,26%,20%,23%,22%,24%,27%,26%,28%
Net Profit,380,592,465,454,415,560,409,364,371,529,355,324,232
  └─ Minority share,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,-42,0,0,-4,-47
  └─ Profit excl Excep,380,592,465,454,415,560,409,364,413,529,355,328,279
  └─ Profit for PE,380,592,465,454,415,559,409,363,412,529,354,328,279
  └─ Profit for EPS,380,592,465,454,415,559,409,363,371,529,354,324,232
  └─ YOY Profit Growth %,-7%,20%,14%,7%,9%,-6%,-12%,-20%,-1%,-5%,-13%,-10%,-32%
EPS in Rs,9.65,15.02,11.79,11.52,10.52,14.19,10.39,9.22,9.41,13.43,8.99,8.22,5.89
Raw PDF,,,,,,,,,,,,,
