Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,4407,4218,3998,3730,3475,3789,3999,3590,3509,3719,3877,3550,3438
  └─ YOY Sales Growth %,26.60%,5.58%,-5.69%,-10.08%,-21.15%,-10.17%,0.03%,-3.75%,0.98%,-1.85%,-3.05%,-1.11%,-2.02%
Expenses,3442,3175,3191,3188,3032,3215,3381,3156,3182,3070,3340,3205,3164
  └─ Material Cost %,19.51%,16.79%,20.49%,18.69%,13.73%,21.06%,21.43%,14.32%,20.21%,19.71%,24.97%,22.87%,19.52%
  └─ Employee Cost %,10.37%,10.86%,11.36%,12.57%,13.78%,12.59%,12.53%,14.68%,13.79%,13.90%,13.26%,14.23%,15.24%
Operating Profit,965,1043,807,542,443,574,618,434,327,649,537,345,274
OPM %,22%,25%,20%,15%,13%,15%,15%,12%,9%,17%,14%,10%,8%
Other Income,86,67,187,98,-861,116,152,-10,29,138,128,21,-1760
  └─ Exceptional items,-2,9,102,0,-986,15,0,-70,-37,0,-65,-54,-1837
  └─ Other income normal,88,58,85,98,125,101,152,60,66,138,193,75,77
Interest,133,123,145,132,130,133,145,148,137,147,144,146,153
Depreciation,234,229,234,246,271,273,277,280,293,280,285,293,343
Profit before tax,684,758,615,262,-819,284,348,-4,-74,360,236,-73,-1982
Tax %,-1%,23%,20%,26%,3%,33%,23%,425%,-34%,12%,35%,-5%,7%
Net Profit,692,587,495,194,-841,190,267,-21,-49,316,154,-69,-2116
  └─ Minority share,17,-55,-67,-36,-9,-40,-73,-32,-7,-64,-77,-24,-16
  └─ Exceptional items AT,-2,9,82,0,-964,15,0,-53,-32,0,-42,-39,-1713
  └─ Profit excl Excep,694,578,413,194,123,175,267,32,-17,316,196,-30,-403
  └─ Profit for PE,711,524,357,158,114,138,194,0,-24,252,98,-54,-419
  └─ Profit for EPS,709,532,428,158,-850,150,194,-53,-56,252,77,-93,-2132
  └─ YOY Profit Growth %,54%,-12%,-44%,-60%,-84%,-74%,-46%,-100%,-121%,82%,-49%,,-1619%
EPS in Rs,27.83,20.88,16.80,6.20,-33.36,5.89,7.61,-2.08,-2.20,9.89,3.02,-3.65,-83.67
Raw PDF,,,,,,,,,,,,,
