Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,271,202,203,141,177,168,160,187,204,204,157,159,218
  └─ YOY Sales Growth %,-21.93%,-24.11%,-23.09%,-43.54%,-34.87%,-16.81%,-21.13%,32.19%,15.30%,21.73%,-1.79%,-14.77%,6.85%
Expenses,219,178,188,139,179,152,159,172,183,180,136,146,191
  └─ Material Cost %,62%,65%,66%,65%,75%,61%,65%,64%,65%,62%,55%,58%,61%
  └─ Employee Cost %,5%,6%,7%,9%,7%,6%,7%,6%,5%,6%,8%,7%,6%
Operating Profit,52,24,15,3,-2,16,1,15,21,25,21,13,26
OPM %,19%,12%,8%,2%,-1%,9%,0%,8%,10%,12%,13%,8%,12%
Other Income,3,9,4,0,-7,0,3,6,1,2,0,7,5
  └─ Exceptional items,0.00,5.75,0.00,0.00,-9.16,0.00,0.00,0.00,0.00,0.00,0.00,5.72,0.00
  └─ Other income normal,2.79,3.21,3.63,0.40,2.06,0.38,2.53,5.85,0.91,1.70,0.27,1.64,4.62
Interest,3,4,4,4,7,5,8,6,5,6,4,5,3
Depreciation,8,9,9,9,9,9,9,9,9,9,10,10,10
Profit before tax,44,20,6,-10,-25,2,-14,6,7,11,7,6,18
Tax %,23%,25%,26%,-20%,-20%,128%,-9%,14%,43%,26%,24%,38%,10%
Net Profit,34,15,5,-8,-20,-1,-12,5,4,8,6,4,16
  └─ Minority share,-4,-3,-0,0,0,0,-0,0,0,0,0,0,0
  └─ Exceptional items AT,0,4,0,0,-9,0,0,0,0,0,0,4,0
  └─ Profit excl Excep,34,11,5,-8,-11,-1,-12,5,4,8,6,0,16
  └─ Profit for PE,30,9,4,-8,-11,-1,-13,5,4,8,6,0,16
  └─ Profit for EPS,30,12,4,-8,-20,-1,-13,5,4,8,6,4,16
  └─ YOY Profit Growth %,-4%,-43%,-79%,-142%,-137%,-107%,-397%,169%,138%,1423%,144%,-98%,274%
EPS in Rs,10.96,4.57,1.58,-2.86,-7.32,-0.22,-4.63,1.98,1.50,2.93,2.02,1.30,5.61
Raw PDF,,,,,,,,,,,,,
