Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,173,191,200,175,212,231,240,215,227,247,231,215,261
  └─ YOY Sales Growth %,0.50%,2.50%,6.35%,13.04%,22.54%,20.99%,20.27%,22.73%,7.10%,7.20%,-3.91%,0.08%,14.80%
Expenses,153,164,170,153,186,201,209,188,199,216,199,187,229
  └─ Material Cost %,55%,54%,53%,53%,54%,54%,53%,52%,55%,53%,52%,52%,55%
  └─ Employee Cost %,8%,8%,8%,9%,8%,8%,8%,9%,8%,9%,9%,10%,8%
Operating Profit,21,26,30,22,27,30,31,26,29,32,32,28,32
OPM %,12%,14%,15%,13%,12%,13%,13%,12%,13%,13%,14%,13%,12%
Other Income,0,1,0,0,1,2,1,1,-0,1,2,1,2
  └─ Exceptional items,0.00,0.00,-1.56,0.00,0.00,0.00,-0.17,-0.92,-0.25,-0.03,0.00,-0.23,-0.13
  └─ Other income normal,0.47,0.99,1.71,0.40,1.14,1.90,0.78,1.52,0.23,1.09,1.53,1.55,2.08
Interest,4,4,4,4,5,4,4,5,5,5,4,4,4
Depreciation,4,3,3,4,4,4,5,5,5,5,5,5,5
Profit before tax,13,20,22,15,19,24,23,17,19,23,23,20,24
Tax %,29%,25%,28%,25%,29%,26%,27%,23%,20%,26%,26%,25%,28%
Net Profit,9,15,16,12,14,18,16,13,15,17,17,15,18
  └─ Minority share,-0.02,-0.02,-0.02,-0.02,-0.02,-0.05,-0.04,-0.03,0.01,-0.01,0.04,0.09,0.03
  └─ Exceptional items AT,0.00,0.00,-1.11,0.00,0.00,0.00,-0.12,-0.70,-0.19,-0.02,0.00,-0.17,-0.10
  └─ Profit excl Excep,9.32,14.93,17.16,11.50,13.66,17.91,16.57,13.62,15.40,16.89,17.36,15.04,17.69
  └─ Profit for PE,9.30,14.91,17.14,11.48,13.64,17.86,16.53,13.59,15.41,16.88,17.40,15.13,17.72
  └─ Profit for EPS,9.30,14.91,16.03,11.48,13.64,17.86,16.41,12.89,15.22,16.86,17.40,14.96,17.62
  └─ YOY Profit Growth %,-12.51%,12.44%,44.39%,55.56%,46.67%,19.79%,-3.55%,18.37%,12.98%,-5.49%,5.27%,11.35%,14.99%
EPS in Rs,2.64,4.23,4.54,3.25,3.87,5.06,4.65,3.65,4.31,4.78,4.93,4.24,4.99
Raw PDF,,,,,,,,,,,,,
