Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,480,557,520,513,593,620,629,644,702,633,752,662,712
  └─ YOY Sales Growth %,-13.25%,3.30%,9.15%,4.84%,23.32%,11.48%,20.90%,25.68%,18.52%,2.01%,19.64%,2.81%,1.34%
Expenses,393,426,418,431,508,504,532,552,592,521,628,570,572
  └─ Material Cost %,40.00%,42.09%,44.25%,46.18%,49.99%,47.16%,46.02%,48.61%,47.12%,43.69%,47.17%,45.24%,36.64%
  └─ Employee Cost %,11.26%,11.23%,14.18%,14.84%,12.08%,12.85%,13.67%,13.36%,11.51%,14.54%,13.67%,15.13%,15.14%
Operating Profit,88,130,102,82,84,116,97,92,110,112,124,93,139
OPM %,18%,23%,20%,16%,14%,19%,15%,14%,16%,18%,16%,14%,20%
Other Income,6,14,17,25,24,30,35,6,29,39,21,28,14
  └─ Exceptional items,0.00,0.00,0.00,-0.51,-8.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,5.75,14.40,16.92,25.59,33.00,30.16,35.28,6.22,28.84,38.78,21.30,28.11,13.68
Interest,7,11,10,9,9,11,14,12,18,14,14,15,15
Depreciation,18,16,17,17,18,24,25,29,30,29,30,32,33
Profit before tax,68,118,92,81,81,111,93,58,92,108,101,74,105
Tax %,26%,23%,24%,24%,29%,24%,23%,28%,27%,23%,22%,27%,26%
Net Profit,50,91,70,61,57,84,71,41,66,82,79,54,78
  └─ Minority share,-1,-6,-4,-3,-2,-3,-2,-1,-0,-3,-3,-1,-2
  └─ Exceptional items AT,0,0,0,-1,-6,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,50,91,70,62,64,84,71,41,66,82,79,54,78
  └─ Profit for PE,49,85,66,59,61,80,69,41,66,79,77,53,76
  └─ Profit for EPS,49,85,66,58,55,80,69,41,66,79,77,53,76
  └─ YOY Profit Growth %,-30%,26%,5%,-30%,24%,-5%,5%,-31%,8%,-1%,11%,31%,15%
EPS in Rs,21.43,37.05,28.73,25.39,23.90,35.04,30.50,17.91,29.10,35.02,33.80,23.46,33.56
Raw PDF,,,,,,,,,,,,,
