Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,4430,4814,5039,5197,4961,5600,5673,5768,5667,6268,7048,7168,7475
  └─ YOY Sales Growth %,14.09%,28.59%,21.54%,20.25%,11.98%,16.33%,12.59%,10.97%,14.24%,11.93%,24.23%,24.27%,31.89%
Expenses,3852,3958,4121,4159,3964,4359,4332,4412,4346,4541,4706,4906,4989
  └─ Material Cost %,39.50%,34.08%,33.79%,33.21%,31.73%,31.15%,29.79%,29.85%,29.75%,28.27%,25.89%,26.20%,24.77%
  └─ Employee Cost %,17.45%,17.54%,17.08%,17.11%,18.15%,17.34%,17.76%,17.07%,17.67%,17.28%,15.69%,15.95%,16.63%
Operating Profit,578,856,918,1038,997,1241,1340,1356,1321,1727,2341,2262,2486
OPM %,13%,18%,18%,20%,20%,22%,24%,24%,23%,28%,33%,32%,33%
Other Income,37,23,40,29,29,68,42,54,57,79,90,-312,9
  └─ Exceptional items,0,0,0,0,0,0,0,0,0,0,0,-427,-131
  └─ Other income normal,37,23,40,29,29,68,42,54,57,79,90,115,141
Interest,93,86,81,74,71,68,71,67,89,92,108,115,120
Depreciation,264,235,248,257,457,248,257,271,393,299,317,313,447
Profit before tax,258,559,630,736,498,993,1055,1071,896,1416,2007,1522,1928
Tax %,6%,19%,21%,16%,26%,19%,19%,20%,13%,14%,26%,22%,24%
Net Profit,242,453,495,619,368,806,859,859,782,1221,1485,1181,1469
  └─ Minority share,-6,-1,-6,-6,-9,-4,-7,-4,-10,-2,-7,-5,-8
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-331,-97
  └─ Profit excl Excep,242,453,495,619,368,806,859,859,782,1221,1485,1511,1565
  └─ Profit for PE,236,452,490,613,359,801,853,855,773,1219,1478,1505,1557
  └─ Profit for EPS,236,452,490,613,359,801,853,855,773,1219,1478,1176,1460
  └─ YOY Profit Growth %,146%,608%,277%,300%,52%,77%,74%,39%,115%,52%,73%,76%,101%
EPS in Rs,5.19,9.94,10.76,13.47,7.89,17.58,18.69,18.74,16.92,26.69,32.36,25.73,31.94
Raw PDF,,,,,,,,,,,,,
