Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,55.66,53.56,38.00,41.38,51.58,32.19,48.86,44.85,52.83,38.24,46.19,58.23,52.57
  └─ YOY Sales Growth %,88.74%,87.01%,42.32%,-33.44%,-7.33%,-39.90%,28.58%,8.39%,2.42%,18.79%,-5.46%,29.83%,-0.49%
Expenses,41.47,35.37,22.20,26.73,45.47,25.20,34.22,27.44,46.76,19.89,28.71,35.48,34.43
  └─ Material Cost %,51.15%,44.27%,26.11%,31.22%,40.79%,5.50%,34.96%,30.93%,43.61%,17.26%,30.22%,35.05%,29.66%
  └─ Employee Cost %,2.37%,2.11%,3.08%,4.37%,2.42%,4.78%,2.87%,3.21%,2.29%,4.03%,3.42%,3.42%,3.27%
Operating Profit,14.19,18.19,15.80,14.65,6.11,6.99,14.64,17.41,6.07,18.35,17.48,22.75,18.14
OPM %,25.49%,33.96%,41.58%,35.40%,11.85%,21.71%,29.96%,38.82%,11.49%,47.99%,37.84%,39.07%,34.51%
Other Income,14.41,11.97,2.73,1.98,1.41,1.64,2.01,2.64,7.00,3.12,3.15,2.94,8.85
  └─ Other income normal,14.41,11.97,2.73,1.98,1.41,1.64,2.01,2.64,7.00,3.12,3.15,2.94,8.85
Interest,11.07,10.24,10.77,13.06,8.18,8.78,10.19,9.64,9.06,8.88,8.83,8.97,17.48
Depreciation,6.11,5.80,6.04,6.03,5.93,5.39,5.63,6.10,5.86,5.77,5.91,5.88,5.48
Profit before tax,11.42,14.12,1.72,-2.46,-6.59,-5.54,0.83,4.31,-1.85,6.82,5.89,10.84,4.03
Tax %,50.09%,7.65%,-108.14%,-78.46%,101.06%,2.71%,53.01%,9.98%,2761.62%,44.57%,41.77%,37.45%,2.98%
Net Profit,5.70,13.05,3.58,-0.52,-13.26,-5.68,0.39,3.88,-52.95,3.78,3.42,6.79,3.91
  └─ Minority share,-3,-4,-2,0,8,1,-2,-3,20,-3,-2,-5,3
  └─ Profit excl Excep,6,13,4,-1,-13,-6,0,4,-53,4,3,7,4
  └─ Profit for PE,2,9,1,-0,-5,-5,-1,1,-33,1,2,2,7
  └─ Profit for EPS,2,9,1,-0,-5,-5,-1,1,-33,1,2,2,7
  └─ YOY Profit Growth %,40%,4589%,-90%,-105%,-330%,-151%,-196%,260%,-523%,116%,214%,124%,120%
EPS in Rs,0.15,0.58,0.09,-0.03,-0.35,-0.30,-0.09,0.05,-2.15,0.05,0.10,0.12,0.44
Raw PDF,,,,,,,,,,,,,
