Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,81,59,88,87,77,56,89,68,98,56,72,75,93
  └─ YOY Sales Growth %,30.35%,3.04%,-24.19%,-27.72%,-5.63%,-5.21%,1.63%,-21.21%,28.63%,1.10%,-20.02%,9.76%,-5.86%
Expenses,98,79,100,108,112,67,79,88,141,84,76,89,141
  └─ Material Cost %,51%,17%,24%,41%,63%,8%,12%,32%,74%,37%,13%,33%,78%
  └─ Employee Cost %,45%,89%,68%,62%,66%,92%,58%,74%,45%,87%,72%,67%,50%
Operating Profit,-16,-21,-12,-21,-35,-12,10,-20,-42,-28,-5,-14,-48
OPM %,-20%,-36%,-14%,-25%,-46%,-21%,11%,-29%,-43%,-49%,-6%,-18%,-52%
Other Income,9,10,8,12,9,5,11,10,37,60,11,10,7
  └─ Exceptional items,-1.22,0.00,0.00,0.00,-0.61,-0.12,-0.15,-0.19,0.46,0.00,0.00,0.00,0.00
  └─ Other income normal,10.25,10.01,7.58,11.67,9.42,5.35,11.29,10.55,36.31,59.71,11.00,9.64,7.22
Interest,3,3,3,4,5,5,5,4,-7,5,4,5,6
Depreciation,2,2,1,1,2,2,2,2,17,2,2,2,2
Profit before tax,-12,-16,-9,-15,-33,-13,15,-15,-15,26,0,-11,-50
Tax %,-13%,0%,-21%,-14%,-16%,-2%,11%,-9%,-19%,7%,470%,-5%,-14%
Net Profit,-6,-8,-5,-12,-22,-3,15,-14,-1,20,-0,-9,-31
  └─ Profit from Associates,5,8,2,1,6,10,2,-0,12,-4,1,2,12
  └─ Exceptional items AT,-1,0,0,0,-1,-0,-0,-0,0,0,0,0,0
  └─ Profit excl Excep,-5,-8,-5,-12,-22,-3,15,-14,-1,20,-0,-9,-31
  └─ Profit for PE,-5,-8,-5,-12,-22,-3,15,-14,-1,20,-0,-9,-31
  └─ Profit for EPS,-6,-8,-5,-12,-22,-3,15,-14,-1,20,-0,-9,-31
  └─ YOY Profit Growth %,77%,26%,-126%,-277%,-366%,66%,384%,-14%,95%,890%,-100%,38%,-2751%
EPS in Rs,-0.12,-0.15,-0.11,-0.26,-0.45,-0.05,0.30,-0.29,-0.01,0.41,-0.00,-0.18,-0.62
Raw PDF,,,,,,,,,,,,,
