Metric,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024
Sales,4.63,0.74,1.56,0.19,0.93,0.90,0.66,0.18,0.00,0.00,1.63,1.30,3.30
  └─ YOY Sales Growth %,-84.15%,,-77.03%,-95.58%,-79.91%,21.62%,-57.69%,-5.26%,-100.00%,-100.00%,146.97%,622.22%,
Expenses,14.87,4.87,7.65,5.86,11.76,5.90,8.73,3.24,7.47,0.92,4.33,3.74,46.56
  └─ Material Cost %,89%,127%,119%,184%,155%,168%,186%,122%,,,120%,107%,288%
  └─ Employee Cost %,94%,451%,273%,1842%,288%,271%,292%,1100%,,,75%,50%,7%
Operating Profit,-10.24,-4.13,-6.09,-5.67,-10.83,-5.00,-8.07,-3.06,-7.47,-0.92,-2.70,-2.44,-43.26
OPM %,-221.17%,-558.11%,-390.38%,-2984.21%,-1164.52%,-555.56%,-1222.73%,-1700.00%,,,-165.64%,-187.69%,-1310.91%
Other Income,0.01,0.01,0.00,0.13,0.12,0.00,0.03,0.00,0.01,1.09,1.10,0.12,49.96
  └─ Other income normal,0.01,0.01,0.00,0.13,0.12,0.00,0.03,0.00,0.01,1.09,1.10,0.12,49.96
Interest,0.05,0.03,0.03,0.02,0.04,0.04,0.02,0.00,0.01,0.00,0.00,0.00,0.03
Depreciation,0.60,0.89,0.78,0.85,0.67,0.57,0.58,0.57,0.56,0.56,1.11,0.55,-0.06
Profit before tax,-10.88,-5.04,-6.90,-6.41,-11.42,-5.61,-8.64,-3.63,-8.03,-0.39,-2.71,-2.87,6.73
Tax %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.49%
Net Profit,-10.89,-5.04,-6.90,-6.41,-11.42,-5.61,-8.64,-3.64,-8.03,-0.40,-2.71,-2.87,6.63
  └─ Profit excl Excep,-11,-5,-7,-6,-11,-6,-9,-4,-8,-0,-3,-3,7
  └─ Profit for PE,-11,-5,-7,-6,-11,-6,-9,-4,-8,-0,-3,-3,7
  └─ Profit for EPS,-11,-5,-7,-6,-11,-6,-9,-4,-8,-0,-3,-3,7
  └─ YOY Profit Growth %,-166%,,5%,28%,-5%,-11%,-25%,43%,30%,93%,69%,21%,183%
EPS in Rs,-16.74,-7.75,-10.61,-9.86,-17.56,-8.63,-13.28,-5.60,-12.35,-0.62,-4.17,-4.41,10.19
Raw PDF,,,,,,,,,,,,,
