Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,20.02,20.76,20.20,18.94,18.69,18.23,19.42,19.74,19.65,18.45,18.28,18.65,19.01
  └─ YOY Sales Growth %,17.28%,21.12%,6.77%,-9.07%,-6.64%,-12.19%,-3.86%,4.22%,5.14%,1.21%,-5.87%,-5.52%,-3.26%
Expenses,15.92,16.20,16.87,16.82,16.22,15.66,16.15,15.98,16.06,14.54,13.93,14.20,16.09
  └─ Employee Cost %,72%,73%,76%,80%,78%,79%,76%,73%,67%,68%,67%,67%,68%
Operating Profit,4.10,4.56,3.33,2.12,2.47,2.57,3.27,3.76,3.59,3.91,4.35,4.45,2.92
OPM %,20.48%,21.97%,16.49%,11.19%,13.22%,14.10%,16.84%,19.05%,18.27%,21.19%,23.80%,23.86%,15.36%
Other Income,0.02,0.23,0.46,0.77,0.62,0.33,0.48,0.33,0.32,0.38,0.81,0.49,-2.30
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.36
  └─ Other income normal,0.02,0.23,0.46,0.77,0.62,0.33,0.48,0.33,0.32,0.38,0.81,0.49,0.06
Interest,0.09,0.09,0.11,0.14,0.14,0.15,0.15,0.15,0.16,0.15,0.15,0.16,0.16
Depreciation,0.44,0.47,0.40,0.40,0.41,0.41,0.41,0.37,0.36,0.36,0.35,0.33,0.33
Profit before tax,3.59,4.23,3.28,2.35,2.54,2.34,3.19,3.57,3.39,3.78,4.66,4.45,0.13
Tax %,27.02%,25.30%,24.70%,23.40%,29.92%,25.64%,24.76%,24.93%,28.02%,25.40%,25.54%,27.19%,107.69%
Net Profit,2.62,3.16,2.48,1.81,1.79,1.75,2.40,2.68,2.44,2.81,3.46,3.24,-0.02
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.59
  └─ Profit excl Excep,2.62,3.16,2.48,1.81,1.79,1.75,2.40,2.68,2.44,2.81,3.46,3.24,1.57
  └─ Profit for PE,2.62,3.16,2.48,1.81,1.79,1.75,2.40,2.68,2.44,2.81,3.46,3.24,1.57
  └─ Profit for EPS,2.62,3.16,2.48,1.81,1.79,1.75,2.40,2.68,2.44,2.81,3.46,3.24,-0.02
  └─ YOY Profit Growth %,-12.37%,8.97%,-22.26%,-43.44%,-31.68%,-44.62%,-3.23%,48.07%,36.31%,60.57%,44.17%,20.90%,-35.66%
EPS in Rs,5.19,6.26,4.91,3.58,3.54,3.47,4.75,5.31,4.83,5.56,6.85,6.42,-0.04
Raw PDF,,,,,,,,,,,,,
