Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,48,39,42,44,65,36,43,37,49,28,3,10,9
  └─ YOY Sales Growth %,21%,44%,15%,41%,34%,-8%,2%,-16%,-23%,-22%,-94%,-74%,-82%
Expenses,38,32,29,33,55,26,35,26,36,26,20,25,32
  └─ Material Cost %,56%,43%,43%,37%,52%,28%,41%,30%,48%,60%,369%,161%,146%
  └─ Employee Cost %,8%,13%,13%,12%,10%,17%,13%,14%,12%,17%,189%,51%,57%
Operating Profit,10,8,13,11,9,10,8,11,13,2,-17,-15,-23
OPM %,20%,20%,30%,26%,14%,27%,19%,30%,27%,7%,-629%,-156%,-250%
Other Income,0,1,-0,1,2,0,1,0,-0,4,-0,1,3
  └─ Other income normal,0.32,0.73,-0.01,0.77,2.47,0.29,1.17,0.49,-0.12,4.48,-0.47,1.20,3.34
Interest,4,4,4,4,4,4,4,5,4,4,5,7,11
Depreciation,3,4,4,4,3,4,4,3,4,5,4,4,4
Profit before tax,3,0,4,4,4,2,1,4,5,-2,-26,-25,-34
Tax %,43%,87%,39%,77%,88%,65%,75%,31%,18%,-5%,-2%,2%,-2%
Net Profit,2,0,3,1,1,1,0,3,4,-2,-26,-25,-34
  └─ Profit excl Excep,2,0,3,1,1,1,0,3,4,-2,-26,-25,-34
  └─ Profit for PE,2,0,3,1,1,1,0,3,4,-2,-26,-25,-34
  └─ Profit for EPS,2,0,3,1,1,1,0,3,4,-2,-26,-25,-34
  └─ YOY Profit Growth %,175%,-94%,795%,24%,-70%,933%,-90%,177%,688%,-442%,-9927%,-1074%,-920%
EPS in Rs,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,-0.01,-0.09,-0.08,-0.11
Raw PDF,,,,,,,,,,,,,
