Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,43.89,19.56,26.92,22.49,26.24,15.98,34.27,32.10,30.51,23.98,37.25,33.37,27.40
  └─ YOY Sales Growth %,37.50%,-30.64%,-32.31%,-47.29%,-40.21%,-18.30%,27.30%,42.73%,16.27%,50.06%,8.70%,3.96%,-10.19%
Expenses,36.79,18.10,25.26,21.10,24.74,15.16,32.03,29.88,27.46,21.88,33.74,30.30,25.65
  └─ Material Cost %,77%,82%,84%,83%,83%,74%,79%,78%,79%,71%,70%,80%,84%
  └─ Employee Cost %,4%,8%,7%,9%,8%,11%,5%,7%,6%,9%,7%,7%,5%
Operating Profit,7.10,1.46,1.66,1.39,1.50,0.82,2.24,2.22,3.05,2.10,3.51,3.07,1.75
OPM %,16.18%,7.46%,6.17%,6.18%,5.72%,5.13%,6.54%,6.92%,10.00%,8.76%,9.42%,9.20%,6.39%
Other Income,0.87,1.08,0.79,1.09,0.98,0.95,0.77,0.85,0.82,0.86,0.86,1.15,1.55
  └─ Other income normal,0.87,1.08,0.79,1.09,0.98,0.95,0.77,0.85,0.82,0.86,0.86,1.15,1.55
Interest,0.46,0.45,0.45,0.41,-0.24,0.13,0.22,0.26,0.43,0.56,0.48,0.35,0.46
Depreciation,0.13,0.34,0.34,0.34,0.16,0.22,0.22,0.23,0.41,0.26,0.36,0.91,0.27
Profit before tax,7.38,1.75,1.66,1.73,2.56,1.42,2.57,2.58,3.03,2.14,3.53,2.96,2.57
Tax %,29.95%,16.00%,24.70%,24.86%,31.64%,40.14%,31.91%,13.57%,33.66%,32.24%,28.33%,41.55%,-14.40%
Net Profit,5.16,1.46,1.24,1.31,1.75,0.85,1.76,2.23,2.01,1.45,2.54,1.74,2.94
  └─ Profit excl Excep,5.16,1.46,1.24,1.31,1.75,0.85,1.76,2.23,2.01,1.45,2.54,1.74,2.94
  └─ Profit for PE,5.16,1.46,1.24,1.31,1.75,0.85,1.76,2.23,2.01,1.45,2.54,1.74,2.94
  └─ Profit for EPS,5.16,1.46,1.24,1.31,1.75,0.85,1.76,2.23,2.01,1.45,2.54,1.74,2.94
  └─ YOY Profit Growth %,21.70%,15.87%,-72.93%,-52.54%,-66.09%,-41.78%,41.94%,70.23%,14.86%,70.59%,44.32%,-21.97%,46.27%
EPS in Rs,0.43,0.12,0.10,0.11,0.14,0.07,0.15,0.18,0.17,0.12,0.21,0.14,0.24
Raw PDF,,,,,,,,,,,,,
