Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,25365,21058,19353,24667,25329,23247,24968,21871,24596,17356,22649,24712,23950
  └─ YOY Sales Growth %,2.22%,-34.79%,-21.35%,-7.12%,-0.14%,10.40%,29.01%,-11.34%,-2.89%,-25.34%,-9.29%,12.99%,-2.63%
Expenses,21875,18989,17215,23508,22990,22641,25442,20840,23466,17177,21160,21927,22169
  └─ Material Cost %,84%,87%,83%,94%,87%,94%,99%,91%,92%,94%,89%,85%,86%
  └─ Employee Cost %,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%
Operating Profit,3490,2068,2138,1159,2339,606,-474,1031,1130,180,1489,2785,1781
OPM %,14%,10%,11%,5%,9%,3%,-2%,5%,5%,1%,7%,11%,7%
Other Income,91,54,67,45,23,52,45,38,45,39,65,45,59
  └─ Exceptional items,0,0,0,0,-8,0,0,0,0,0,0,0,0
  └─ Other income normal,91,54,67,45,32,52,45,38,45,39,65,45,59
Interest,330,267,311,274,262,214,285,264,245,257,219,219,212
Depreciation,296,294,296,334,333,335,342,332,338,363,371,391,395
Profit before tax,2955,1561,1598,596,1768,108,-1056,474,592,-402,963,2220,1233
Tax %,35%,35%,34%,34%,36%,32%,-34%,35%,37%,-33%,35%,35%,91%
Net Profit,1913,1015,1052,392,1138,73,-697,309,371,-271,627,1451,117
  └─ Exceptional items AT,-0,-0,-0,-0,-5,-0,-0,-0,-0,-0,-0,-0,-0
  └─ Profit excl Excep,1913,1015,1052,392,1144,73,-697,309,371,-271,627,1451,117
  └─ Profit for PE,1913,1015,1052,392,1144,73,-697,309,371,-271,627,1451,117
  └─ Profit for EPS,1913,1015,1052,392,1138,73,-697,309,371,-271,627,1451,117
  └─ YOY Profit Growth %,-37%,-63%,159%,299%,-40%,-93%,-166%,-21%,-68%,-470%,190%,369%,-68%
EPS in Rs,10.92,5.79,6.00,2.24,6.50,0.42,-3.98,1.76,2.11,-1.54,3.58,8.28,0.67
Raw PDF,,,,,,,,,,,,,
