Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,0.04,19.47,46.74,125.77,139.27,140.14,186.60,198.75,240.29,249.85,286.86,289.77,199.90
  └─ YOY Sales Growth %,,,,,348075.00%,619.77%,299.23%,58.03%,72.54%,78.29%,53.73%,45.80%,-16.81%
Expenses,0.03,17.50,43.92,115.46,124.93,125.60,171.94,181.56,217.97,224.34,256.18,256.58,199.47
  └─ Material Cost %,0%,74%,82%,86%,85%,85%,87%,87%,87%,86%,85%,85%,94%
  └─ Employee Cost %,25%,4%,3%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%
Operating Profit,0.01,1.97,2.82,10.31,14.34,14.54,14.66,17.19,22.32,25.51,30.68,33.19,0.43
OPM %,25.00%,10.12%,6.03%,8.20%,10.30%,10.38%,7.86%,8.65%,9.29%,10.21%,10.70%,11.45%,0.22%
Other Income,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.62,2.35,0.88,1.13,0.11,-0.24
  └─ Other income normal,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.62,2.35,0.88,1.13,0.11,-0.24
Interest,0.00,0.10,0.33,0.01,-0.01,0.00,0.01,0.03,1.05,0.03,0.20,0.34,0.58
Depreciation,0.00,0.36,0.63,0.64,0.64,0.63,0.68,0.69,0.75,0.75,0.75,0.77,0.75
Profit before tax,0.01,1.51,1.86,9.66,13.71,13.91,14.57,17.09,22.87,25.61,30.86,32.19,-1.14
Tax %,72500.00%,22.52%,30.11%,4.87%,3.50%,6.69%,1.17%,3.45%,0.74%,3.28%,3.14%,3.54%,3.51%
Net Profit,-7.24,1.17,1.30,9.19,13.23,12.98,14.40,16.50,22.70,24.77,29.89,31.05,-1.18
  └─ Minority share,0,0,0,0,0,0,-3,-3,-4,-5,-6,-6,0
  └─ Profit excl Excep,-7,1,1,9,13,13,14,16,23,25,30,31,-1
  └─ Profit for PE,-7,1,1,9,13,13,12,13,18,20,24,25,-1
  └─ Profit for EPS,-7,1,1,9,13,13,12,13,18,20,24,25,-1
  └─ YOY Profit Growth %,,2440%,,30733%,283%,1009%,809%,45%,39%,52%,101%,85%,-105%
EPS in Rs,-0.76,0.12,0.08,0.56,0.69,0.68,0.58,0.57,0.79,0.85,1.02,1.06,-0.04
Raw PDF,,,,,,,,,,,,,
