Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,13.61,36.98,9.16,32.50,45.45,38.70,48.29,52.01,67.44,82.58,87.80,102.33,147.61
  └─ YOY Sales Growth %,-50%,112%,-60%,212%,234%,5%,427%,60%,48%,113%,82%,97%,119%
Expenses,16.21,32.03,6.01,19.60,41.41,24.37,32.47,34.38,50.85,60.70,63.90,74.95,136.52
  └─ Material Cost %,82%,76%,28%,45%,79%,47%,58%,56%,64%,67%,56%,61%,85%
  └─ Employee Cost %,20%,5%,15%,6%,4%,5%,4%,4%,4%,3%,3%,3%,3%
Operating Profit,-2.60,4.95,3.15,12.90,4.04,14.33,15.82,17.63,16.59,21.88,23.90,27.38,11.09
OPM %,-19.10%,13.39%,34.39%,39.69%,8.89%,37.03%,32.76%,33.90%,24.60%,26.50%,27.22%,26.76%,7.51%
Other Income,8.06,3.09,3.34,3.24,2.78,3.46,2.50,2.07,7.32,2.31,2.35,2.29,9.92
  └─ Other income normal,8.06,3.09,3.34,3.24,2.78,3.46,2.50,2.07,7.32,2.31,2.35,2.29,9.92
Interest,3.45,4.15,4.61,5.09,2.92,4.07,3.56,3.93,9.39,2.73,1.05,1.66,12.07
Depreciation,0.06,0.08,0.08,0.08,0.11,0.10,0.11,0.02,0.28,0.15,0.32,0.36,0.38
Profit before tax,1.95,3.81,1.80,10.97,3.79,13.62,14.65,15.75,14.24,21.31,24.88,27.65,8.56
Tax %,55.90%,37.80%,35.56%,17.32%,76.25%,30.18%,27.92%,29.08%,19.45%,23.28%,19.45%,27.88%,49.88%
Net Profit,0.86,2.37,1.16,9.07,0.90,9.51,10.56,11.17,11.47,16.35,20.04,19.94,4.29
  └─ Profit excl Excep,1,2,1,9,1,10,11,11,11,16,20,20,4
  └─ Profit for PE,1,2,1,9,1,10,11,11,11,16,20,20,4
  └─ Profit for EPS,1,2,1,9,1,10,11,11,11,16,20,20,4
  └─ YOY Profit Growth %,-79%,135%,-81%,875%,5%,301%,810%,23%,1174%,72%,90%,79%,-63%
EPS in Rs,1.00,2.76,1.35,10.55,1.05,11.06,12.28,11.21,11.51,16.41,20.11,20.01,4.30
Raw PDF,,,,,,,,,,,,,
