Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,829,783,776,803,834,743,822,854,894,883,968,962,965
  └─ YOY Sales Growth %,11.70%,5.83%,-3.98%,6.52%,0.64%,-5.16%,5.95%,6.33%,7.17%,18.91%,17.76%,12.61%,7.96%
Expenses,732,709,714,731,753,686,744,791,809,825,882,872,869
  └─ Material Cost %,59%,58%,58%,58%,57%,57%,57%,57%,57%,58%,57%,55%,56%
  └─ Employee Cost %,7%,8%,8%,8%,8%,9%,8%,8%,8%,9%,8%,8%,8%
Operating Profit,97,74,62,73,81,56,77,63,85,58,85,90,96
OPM %,12%,10%,8%,9%,10%,8%,9%,7%,10%,7%,9%,9%,10%
Other Income,6,6,9,4,4,6,5,6,3,6,5,-9,6
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.41,0.00
  └─ Other income normal,5.57,5.50,8.77,4.24,4.08,5.69,4.68,5.58,3.37,6.27,5.15,6.75,6.27
Interest,10,9,9,10,9,9,10,11,11,11,11,11,11
Depreciation,29,28,29,29,29,29,30,30,31,34,35,37,37
Profit before tax,64,42,32,38,48,24,43,28,46,20,45,33,54
Tax %,25%,23%,22%,23%,26%,23%,24%,23%,26%,22%,25%,23%,23%
Net Profit,48,32,25,29,36,18,33,22,34,15,34,25,42
  └─ Minority share,-0.03,-0.02,-0.03,-0.06,-0.06,-0.06,-0.09,-0.13,-0.10,-0.09,-0.10,-0.14,-0.17
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.98,0.00
  └─ Profit excl Excep,48.24,32.45,25.04,29.36,35.57,18.34,32.62,21.62,34.23,15.33,33.67,35.38,41.69
  └─ Profit for PE,48.21,32.43,25.01,29.30,35.51,18.28,32.53,21.49,34.13,15.24,33.57,35.18,41.52
  └─ Profit for EPS,48.21,32.43,25.01,29.30,35.51,18.28,32.53,21.49,34.13,15.24,33.57,25.26,41.52
  └─ YOY Profit Growth %,141.17%,13.15%,4.64%,-11.69%,-26.34%,-43.63%,30.07%,-26.66%,-3.89%,-16.63%,3.20%,63.73%,21.65%
EPS in Rs,32.31,21.73,16.76,19.63,23.80,12.25,21.80,14.40,22.87,10.21,22.50,16.93,27.82
Raw PDF,,,,,,,,,,,,,
