Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,4684,4043,4155,4904,3880,4396,4290,4518,3730,3371,5293,4236,5581
  └─ YOY Sales Growth %,13.97%,-18.43%,-25.48%,-21.36%,-17.17%,8.73%,3.23%,-7.85%,-3.87%,-23.33%,23.38%,-6.24%,49.63%
Expenses,4499,3914,4050,4819,3687,4280,4088,4339,3551,3213,5079,3992,5258
  └─ Material Cost %,59%,60%,59%,62%,57%,67%,58%,62%,54%,56%,66%,56%,66%
  └─ Employee Cost %,4%,3%,3%,3%,3%,3%,4%,3%,4%,4%,3%,4%,3%
Operating Profit,185,129,105,84,193,116,202,179,178,158,214,244,322
OPM %,4%,3%,3%,2%,5%,3%,5%,4%,5%,5%,4%,6%,6%
Other Income,116,58,67,38,44,30,43,43,54,39,51,52,113
  └─ Exceptional items,93,25,0,0,15,0,0,0,4,0,0,0,45
  └─ Other income normal,22,33,67,38,28,30,43,43,50,39,51,52,68
Interest,44,39,44,48,52,70,76,53,54,56,55,103,79
Depreciation,59,56,56,56,64,60,62,63,78,66,70,75,80
Profit before tax,197,92,72,17,120,16,106,105,100,75,141,118,276
Tax %,19%,26%,29%,35%,21%,34%,26%,24%,28%,28%,25%,31%,32%
Net Profit,160,68,51,11,95,11,79,80,72,54,105,81,187
  └─ Exceptional items AT,76,19,0,0,11,0,0,0,3,0,0,0,31
  └─ Profit excl Excep,84,49,51,11,84,11,79,80,70,54,105,81,156
  └─ Profit for PE,84,49,51,11,84,11,79,80,70,54,105,81,156
  └─ Profit for EPS,160,68,51,11,95,11,79,80,72,54,105,81,187
  └─ YOY Profit Growth %,-64%,-84%,-81%,-95%,0%,-78%,55%,615%,-17%,404%,33%,1%,124%
EPS in Rs,2.89,1.23,0.92,0.20,1.73,0.20,1.43,1.45,1.31,0.99,1.91,1.47,3.38
Raw PDF,,,,,,,,,,,,,
