Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,6.77,6.90,5.91,7.94,8.55,8.52,8.44,10.34,11.61,12.95,12.00,13.92,17.12
  └─ YOY Sales Growth %,160.38%,21.91%,3.32%,13.92%,26.29%,23.48%,42.81%,30.23%,35.79%,52.00%,42.18%,34.62%,47.46%
Expenses,6.10,5.82,5.14,6.34,7.54,6.97,6.95,8.26,9.72,10.11,9.49,11.61,12.06
  └─ Material Cost %,19.20%,20.00%,19.46%,18.89%,19.18%,18.66%,16.71%,17.89%,17.14%,15.44%,17.08%,23.20%,16.00%
  └─ Employee Cost %,24.08%,26.38%,32.83%,27.58%,24.68%,31.69%,32.11%,29.98%,27.48%,28.65%,30.67%,28.88%,21.32%
Operating Profit,0.67,1.08,0.77,1.60,1.01,1.55,1.49,2.08,1.89,2.84,2.51,2.31,5.06
OPM %,9.90%,15.65%,13.03%,20.15%,11.81%,18.19%,17.65%,20.12%,16.28%,21.93%,20.92%,16.59%,29.56%
Other Income,0.16,0.22,0.25,0.18,0.25,0.10,0.39,0.35,0.56,0.29,0.38,-1.21,0.74
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.55,0.00
  └─ Other income normal,0.16,0.22,0.25,0.18,0.25,0.10,0.39,0.35,0.56,0.29,0.38,0.34,0.74
Interest,0.06,0.16,0.17,0.32,0.26,0.48,0.49,0.59,0.63,0.90,0.69,0.96,1.05
Depreciation,0.08,0.30,0.30,0.62,0.73,0.94,1.21,1.45,1.59,1.85,2.01,2.29,2.20
Profit before tax,0.69,0.84,0.55,0.84,0.27,0.23,0.18,0.39,0.23,0.38,0.19,-2.15,2.55
Tax %,24.64%,26.19%,25.45%,25.00%,70.37%,26.09%,27.78%,33.33%,47.83%,65.79%,100.00%,-16.74%,30.20%
Net Profit,0.52,0.63,0.40,0.63,0.07,0.17,0.13,0.26,0.11,0.13,0.02,-1.79,1.79
  └─ Minority share,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,-0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-2,0
  └─ Profit excl Excep,1,1,0,1,0,0,0,0,0,0,0,-0,2
  └─ Profit for PE,0,1,0,1,0,0,0,0,0,0,0,-0,1
  └─ Profit for EPS,0,1,0,1,0,0,0,0,0,0,0,-1,1
  └─ YOY Profit Growth %,130%,93%,16%,40%,-89%,-74%,-68%,-59%,100%,-27%,-75%,-186%,1370%
EPS in Rs,0.42,0.54,0.34,0.52,0.04,0.13,0.09,0.15,0.07,0.07,0.02,-0.86,0.85
Raw PDF,,,,,,,,,,,,,
