Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1357,1139,1194,1045,1070,960,1045,1016,1041,955,1043,1036,1245
  └─ YOY Sales Growth %,27.18%,2.20%,-1.33%,-15.66%,-21.17%,-15.66%,-12.48%,-2.80%,-2.69%,-0.59%,-0.17%,1.97%,19.59%
Expenses,865,744,884,828,900,785,903,933,961,844,975,959,1088
  └─ Material Cost %,40%,40%,50%,50%,53%,54%,59%,64%,64%,60%,66%,64%,64%
  └─ Employee Cost %,7%,9%,8%,9%,10%,10%,10%,10%,10%,11%,10%,11%,9%
Operating Profit,493,395,310,218,170,176,142,83,81,110,68,77,157
OPM %,36%,35%,26%,21%,16%,18%,14%,8%,8%,12%,7%,7%,13%
Other Income,10,35,35,41,59,42,54,69,45,45,23,45,3
  └─ Exceptional items,-15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,25.68,35.10,35.34,41.38,58.52,41.96,54.32,69.38,44.84,44.66,22.54,44.63,3.06
Interest,10,7,6,6,6,7,8,10,13,11,10,11,10
Depreciation,48,44,46,46,49,47,53,53,57,58,62,63,65
Profit before tax,444,379,294,207,174,163,135,89,56,86,19,47,85
Tax %,28%,27%,26%,23%,25%,26%,26%,24%,18%,30%,37%,37%,36%
Net Profit,321,278,219,159,130,122,101,67,46,60,12,30,54
  └─ Minority share,-43,-33,-28,-23,-11,-8,-11,-3,-2,-6,6,-3,-2
  └─ Exceptional items AT,-11,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,332,278,219,159,130,122,101,67,46,60,12,30,54
  └─ Profit for PE,288,246,191,136,120,114,89,64,44,54,17,27,52
  └─ Profit for EPS,278,246,191,136,120,114,89,64,44,54,17,27,52
  └─ YOY Profit Growth %,131%,32%,-11%,-48%,-58%,-54%,-53%,-53%,-63%,-52%,-80%,-58%,18%
EPS in Rs,42.12,37.17,28.88,20.58,18.14,17.24,13.49,9.72,6.66,8.23,2.65,4.07,7.85
Raw PDF,,,,,,,,,,,,,
