Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,37441,37933,38994,38821,37923,39315,40986,41764,40925,42279,44490,45479,46402
  └─ YOY Sales Growth %,16.00%,10.05%,6.72%,1.31%,1.29%,3.64%,5.11%,7.58%,7.92%,7.54%,8.55%,8.90%,13.38%
Expenses,28443,28869,29554,29684,29139,29878,31177,31649,31051,32336,33955,34845,35235
  └─ Employee Cost %,54%,55%,53%,53%,54%,53%,53%,51%,54%,54%,53%,53%,53%
Operating Profit,8998,9064,9440,9137,8784,9437,9809,10115,9874,9943,10535,10634,11167
OPM %,24%,24%,24%,24%,23%,24%,24%,24%,24%,24%,24%,23%,24%
Other Income,671,561,632,789,2729,838,712,859,1190,1042,982,-150,1159
  └─ Exceptional items,0,0,0,0,0,0,0,0,0,0,0,-1289,0
  └─ Other income normal,671,561,632,789,2729,838,712,859,1190,1042,982,1139,1159
Interest,82,90,138,131,110,105,108,101,102,105,106,100,105
Depreciation,1121,1173,1166,1176,1163,1149,1160,1203,1299,1140,1182,1155,1424
Profit before tax,8466,8362,8768,8619,10240,9021,9253,9670,9663,9740,10229,9229,10797
Tax %,28%,29%,29%,29%,22%,29%,30%,29%,27%,29%,28%,28%,21%
Net Profit,6134,5945,6215,6113,7975,6374,6516,6822,7038,6924,7375,6666,8509
  └─ Minority share,-6,0,-3,-7,-6,-6,-10,-16,-5,-3,-11,-12,-8
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-888,0
  └─ Profit excl Excep,6134,5945,6215,6113,7975,6374,6516,6822,7038,6924,7375,7554,8509
  └─ Profit for PE,6128,5945,6212,6106,7969,6368,6506,6806,7033,6921,7364,7540,8501
  └─ Profit for EPS,6128,5945,6212,6106,7969,6368,6506,6806,7033,6921,7364,6654,8501
  └─ YOY Profit Growth %,8%,11%,3%,-7%,30%,7%,5%,11%,-12%,9%,13%,11%,21%
EPS in Rs,14.77,14.32,14.97,14.71,19.20,15.34,15.67,16.39,16.93,16.66,17.73,16.41,20.96
Raw PDF,,,,,,,,,,,,,
