Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,29131,24359,29712,23349,27959,23998,24675,24490,29316,25922,26704,27371,30813
  └─ YOY Sales Growth %,-5.29%,1.38%,13.20%,-6.76%,-4.02%,-1.48%,-16.95%,4.89%,4.86%,8.02%,8.22%,11.77%,5.11%
Expenses,26206,22710,25837,21206,24476,21778,21762,22460,25832,23153,24176,25077,26405
  └─ Material Cost %,53.28%,53.66%,52.35%,48.02%,51.92%,50.34%,46.97%,51.71%,50.01%,47.72%,50.11%,52.50%,48.55%
  └─ Employee Cost %,11.81%,11.70%,10.53%,12.60%,10.18%,11.60%,11.66%,11.13%,11.23%,11.37%,11.02%,10.40%,8.66%
Operating Profit,2924,1649,3875,2142,3483,2220,2913,2030,3484,2769,2528,2294,4409
OPM %,10%,7%,13%,9%,12%,9%,12%,8%,12%,11%,9%,8%,14%
Other Income,519,527,-174,355,-43,-28,322,393,362,235,-34,248,202
  └─ Exceptional items,-40,0,-415,76,-502,-312,0,29,-29,0,-338,0,-330
  └─ Other income normal,560,527,241,278,459,284,322,365,391,235,304,248,532
Interest,517,613,605,614,642,691,758,680,664,595,484,547,532
Depreciation,1365,1275,1327,1321,1356,1402,1304,1421,1524,1441,1453,1516,1577
Profit before tax,1562,288,1770,563,1441,98,1173,323,1657,968,556,480,2502
Tax %,26%,26%,26%,25%,22%,17%,24%,56%,25%,23%,25%,22%,27%
Net Profit,1159,212,1306,423,1126,82,897,142,1251,745,419,374,1835
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,-29,0,-306,57,-392,-295,0,13,-22,0,-218,0,-239
  └─ Profit excl Excep,1188,212,1612,365,1518,377,897,129,1273,745,637,374,2075
  └─ Profit for PE,1188,212,1612,365,1518,377,897,129,1273,745,637,374,2075
  └─ Profit for EPS,1159,212,1306,423,1126,82,897,142,1251,745,419,374,1835
  └─ YOY Profit Growth %,-52%,-74%,589%,14%,28%,78%,-44%,-65%,-16%,97%,-29%,189%,63%
EPS in Rs,2.81,0.51,3.16,1.02,2.73,0.20,2.17,0.34,3.03,1.80,1.01,0.91,4.44
Raw PDF,,,,,,,,,,,,,
