Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,389,323,368,574,920,658,496,318,542,524,644,1069,1502
  └─ YOY Sales Growth %,32%,50%,54%,46%,136%,104%,35%,-45%,-41%,-20%,30%,236%,177%
Expenses,373,260,283,378,808,528,384,302,511,458,540,850,1201
  └─ Material Cost %,-0.33%,-28.48%,-43.95%,-6.21%,23.36%,13.68%,-9.30%,-78.99%,-28.35%,-28.31%,-27.29%,11.46%,18.61%
  └─ Employee Cost %,11.04%,14.82%,15.13%,10.30%,6.89%,10.60%,15.03%,24.51%,13.89%,15.07%,12.59%,6.99%,5.07%
Operating Profit,16,63,85,196,112,130,112,16,30,67,104,219,301
OPM %,4%,19%,23%,34%,12%,20%,23%,5%,6%,13%,16%,20%,20%
Other Income,91,13,13,22,27,18,32,17,22,14,19,35,39
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,91.01,12.55,13.24,22.18,26.87,17.60,32.01,16.03,22.13,14.28,18.53,34.75,39.07
Interest,102,98,105,105,127,119,141,143,152,161,169,165,184
Depreciation,4,5,6,7,10,7,8,8,11,10,11,11,11
Profit before tax,1,-28,-13,106,3,22,-5,-118,-111,-90,-57,79,145
Tax %,-2093%,-36%,-13%,27%,352%,31%,257%,-22%,-21%,-24%,-24%,26%,24%
Net Profit,27,-18,-11,78,-7,15,-17,-93,-88,-69,-43,58,110
  └─ Minority share,-0,-0,0,0,0,0,0,0,2,1,1,2,3
  └─ Exceptional items AT,0,0,0,0,0,0,0,1,0,0,0,0,0
  └─ Profit excl Excep,27,-18,-11,78,-7,15,-17,-93,-88,-69,-43,58,110
  └─ Profit for PE,27,-18,-11,78,-7,15,-17,-93,-86,-68,-42,60,113
  └─ Profit for EPS,27,-18,-11,78,-7,15,-17,-92,-86,-68,-42,60,113
  └─ YOY Profit Growth %,233%,-152%,35%,246%,-125%,185%,-50%,-220%,-1202%,-547%,-149%,164%,232%
EPS in Rs,1.12,-0.75,-0.47,3.29,-0.28,0.64,-0.71,-3.90,-3.62,-2.85,-1.76,2.53,4.78
Raw PDF,,,,,,,,,,,,,
