Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,14,14,13,13,12,12,9,11,13,24,20,16,18
  └─ YOY Sales Growth %,,-30.26%,-8.45%,-19.51%,-9.58%,-13.83%,-25.80%,-11.19%,2.97%,95.84%,111.59%,38.93%,42.87%
Expenses,51,13,13,13,17,12,11,9,22,22,18,15,41
  └─ Material Cost %,23.22%,19.73%,19.78%,17.33%,19.98%,19.64%,24.34%,18.64%,25.25%,44.86%,41.53%,36.59%,39.77%
  └─ Employee Cost %,31.49%,31.74%,35.65%,32.63%,33.07%,32.27%,38.15%,26.33%,25.33%,13.69%,17.58%,21.85%,19.64%
Operating Profit,-37,1,-0,-0,-4,0,-1,2,-9,2,2,1,-22
OPM %,-269%,9%,-2%,-4%,-34%,2%,-12%,18%,-74%,10%,8%,5%,-122%
Other Income,68,0,1,2,14,3,2,1,22,1,2,1,8
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-25.62
  └─ Other income normal,67.59,0.00,1.08,1.66,13.53,3.25,1.56,0.53,21.94,1.41,1.82,1.18,33.51
Interest,2,1,1,1,0,1,0,0,0,0,0,0,0
Depreciation,2,3,3,3,3,3,3,3,3,3,3,3,3
Profit before tax,26,-3,-4,-3,6,-0,-3,-1,9,0,0,-1,-17
Tax %,-6%,14%,12%,15%,-4%,121%,5%,18%,-1%,35%,39%,5%,-2%
Net Profit,28,-4,-4,-3,6,-0,-3,-1,9,0,0,-1,-17
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-25.54
  └─ Profit excl Excep,27.69,-3.65,-4.05,-3.30,6.15,-0.30,-3.28,-1.12,9.08,0.26,0.13,-1.31,8.70
  └─ Profit for PE,27.69,-3.65,-4.05,-3.30,6.15,-0.30,-3.28,-1.12,9.08,0.26,0.13,-1.31,8.70
  └─ Profit for EPS,27.69,-3.65,-4.05,-3.30,6.15,-0.30,-3.28,-1.12,9.08,0.26,0.13,-1.31,-16.84
  └─ YOY Profit Growth %,,3.18%,24.16%,44.44%,-77.79%,91.78%,19.01%,66.06%,47.64%,186.67%,103.96%,-16.96%,-4.19%
EPS in Rs,1.69,-0.22,-0.25,-0.20,0.38,-0.02,-0.20,-0.07,0.56,0.02,0.01,-0.08,-1.03
Raw PDF,,,,,,,,,,,,,
