Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1792,2296,1788,1846,2020,2516,2166,2385,2541,2971,2668,2756,2927
  └─ YOY Sales Growth %,0.72%,17.58%,5.11%,7.35%,12.73%,9.59%,21.09%,29.17%,25.81%,18.09%,23.20%,15.57%,15.18%
Expenses,1629,1680,1578,1653,1803,1964,1948,2117,2207,2371,2362,2430,2560
  └─ Material Cost %,4%,3%,4%,5%,4%,3%,4%,4%,4%,3%,4%,4%,3%
  └─ Employee Cost %,57%,42%,55%,56%,56%,47%,58%,57%,56%,46%,54%,54%,54%
Operating Profit,163,616,211,194,217,552,218,268,335,600,306,327,367
OPM %,9%,27%,12%,10%,11%,22%,10%,11%,13%,20%,11%,12%,13%
Other Income,11,5,35,18,8,8,16,18,67,18,38,-95,74
  └─ Exceptional items,0,0,0,0,0,0,0,9,0,0,2,-104,1
  └─ Other income normal,11,5,35,18,8,8,16,9,67,18,36,9,73
Interest,145,152,152,151,172,169,177,190,200,198,211,213,251
Depreciation,74,72,76,77,78,83,89,95,103,110,123,124,130
Profit before tax,-45,398,19,-16,-24,308,-33,1,98,310,10,-105,61
Tax %,191%,9%,181%,256%,293%,12%,118%,4284%,87%,19%,497%,30%,218%
Net Profit,-132,362,-15,-55,-95,270,-73,-46,12,251,-41,-136,-72
  └─ Minority share,9,-209,-19,-6,-5,-169,-5,-14,-25,-168,-11,25,14
  └─ Exceptional items AT,0,0,0,0,0,0,0,-41,0,0,-8,-65,-2
  └─ Profit excl Excep,-132,362,-15,-55,-95,270,-73,-5,12,251,-34,-71,-70
  └─ Profit for PE,-123,153,-35,-61,-100,102,-78,-19,-13,83,-44,-58,-56
  └─ Profit for EPS,-123,153,-35,-61,-100,102,-78,-60,-13,83,-52,-112,-58
  └─ YOY Profit Growth %,-313%,101893%,-6187%,-109%,19%,-33%,-125%,69%,87%,-18%,43%,-204%,-328%
EPS in Rs,-41.69,51.84,-11.72,-20.70,-30.16,30.80,-23.53,-18.13,-3.96,25.11,-15.72,-33.71,-17.38
Raw PDF,,,,,,,,,,,,,
