Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,8509,7282,6791,7310,7549,8130,8252,8614,9087,7771,8549,10980,13544
  └─ YOY Sales Growth %,-3.27%,-22.42%,-18.53%,-7.07%,-11.28%,11.65%,21.51%,17.84%,20.37%,-4.42%,3.60%,27.47%,49.05%
Expenses,4254,3935,3652,3789,3900,4184,4129,4115,4267,3912,4104,4926,5838
  └─ Material Cost %,-2.97%,1.95%,-0.65%,-0.66%,-2.74%,0.81%,2.10%,-0.53%,-2.83%,-0.15%,-0.47%,1.01%,-1.88%
  └─ Employee Cost %,2.56%,2.62%,3.14%,2.69%,3.01%,2.82%,2.27%,2.82%,2.50%,2.47%,2.20%,1.88%,1.37%
Operating Profit,4255,3347,3139,3521,3649,3946,4123,4499,4820,3859,4445,6054,7706
OPM %,50%,46%,46%,48%,48%,49%,50%,52%,53%,50%,52%,55%,57%
Other Income,354,282,223,296,273,268,187,218,227,279,238,318,280
  └─ Exceptional items,0,0,0,0,0,0,-83,0,0,0,0,25,0
  └─ Other income normal,354,282,223,296,273,268,270,218,227,279,238,293,280
Interest,176,218,232,243,262,256,303,285,251,240,259,195,187
Depreciation,928,801,825,905,937,844,877,905,1014,913,882,947,1048
Profit before tax,3505,2610,2305,2669,2723,3114,3130,3527,3782,2985,3542,5230,6751
Tax %,26%,25%,25%,24%,25%,25%,26%,24%,21%,25%,25%,25%,25%
Net Profit,2583,1964,1729,2028,2038,2345,2327,2678,3003,2234,2649,3916,5033
  └─ Exceptional items AT,0,0,0,0,0,0,-61,0,0,0,0,19,0
  └─ Profit excl Excep,2583,1964,1729,2028,2038,2345,2388,2678,3003,2234,2649,3897,5033
  └─ Profit for PE,2583,1964,1729,2028,2038,2345,2388,2678,3003,2234,2649,3897,5033
  └─ Profit for EPS,2583,1964,1729,2028,2038,2345,2327,2678,3003,2234,2649,3916,5033
  └─ YOY Profit Growth %,-12%,-36%,-35%,-6%,-21%,19%,38%,32%,47%,-5%,11%,46%,68%
EPS in Rs,6.11,4.65,4.09,4.80,4.82,5.55,5.51,6.34,7.11,5.29,6.27,9.27,11.91
Raw PDF,,,,,,,,,,,,,
