Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,905,7,7,7,14,8,8,8,8,8,19,962,47
  └─ YOY Sales Growth %,-20%,-99%,-99%,-99%,-98%,11%,6%,5%,-43%,2%,142%,12231%,504%
Expenses,511,0,0,0,0,0,0,0,0,0,0,122,5
  └─ Material Cost %,47.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
  └─ Employee Cost %,1.68%,0.54%,0.54%,0.54%,0.44%,0.49%,0.51%,0.51%,0.89%,0.60%,0.21%,0.00%,0.13%
Operating Profit,395,7,7,7,14,8,8,8,8,8,19,840,42
OPM %,44%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,87%,90%
Other Income,8,35,48,95,85,49,133,27,31,56,43,0,0
  └─ Exceptional items,-4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,11.99,35.26,48.17,94.74,85.49,49.00,133.09,26.79,31.32,56.03,42.71,0.01,0.01
Interest,32,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,64,0,0,0,0,0,0,0,0,0,0,0,0
Profit before tax,307,42,55,102,99,57,141,34,39,64,61,840,42
Tax %,26%,1%,1%,1%,0%,1%,1%,2%,-72%,2%,6%,16%,16%
Net Profit,227,42,54,101,98,56,140,33,67,63,58,702,35
  └─ Minority share,-68.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Exceptional items AT,-3.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,229.78,41.54,54.49,101.05,98.49,55.95,139.81,33.43,66.65,62.76,57.54,702.05,35.16
  └─ Profit for PE,160.45,41.54,54.49,101.05,98.49,55.95,139.81,33.43,66.65,62.76,57.54,702.05,35.16
  └─ Profit for EPS,158.28,41.54,54.49,101.05,98.49,55.95,139.81,33.43,66.65,62.76,57.54,702.05,35.16
  └─ YOY Profit Growth %,-51.69%,-47.26%,1014.26%,102.06%,-38.62%,34.69%,156.58%,-66.92%,-32.33%,12.17%,-58.84%,2000.06%,-47.25%
EPS in Rs,150.57,39.52,51.84,96.13,93.69,53.23,133.00,31.80,63.40,59.70,54.74,667.86,33.45
Raw PDF,,,,,,,,,,,,,
