Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,815,747,793,690,720,728,643,523,666,665,729,642,816
  └─ YOY Sales Growth %,-3.44%,-13.74%,-3.88%,-1.57%,-11.66%,-2.54%,-18.92%,-24.20%,-7.50%,-8.65%,13.37%,22.75%,22.52%
Expenses,753,838,823,703,730,615,533,531,627,622,686,600,955
  └─ Material Cost %,50.06%,74.30%,65.70%,57.54%,67.36%,44.37%,36.86%,46.65%,52.10%,47.52%,50.07%,42.52%,48.41%
  └─ Employee Cost %,8.96%,8.84%,9.08%,10.29%,10.00%,10.03%,11.66%,13.96%,10.81%,9.62%,10.01%,10.28%,7.84%
Operating Profit,62,-91,-30,-13,-10,113,110,-8,39,43,43,42,-139
OPM %,8%,-12%,-4%,-2%,-1%,16%,17%,-2%,6%,6%,6%,7%,-17%
Other Income,5,78,1045,63,72,194,168,19,57,150,89,81,55
  └─ Exceptional items,0.00,0.00,954.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-27.00,16.00
  └─ Other income normal,5.00,78.00,91.00,63.00,72.00,194.00,168.00,19.00,57.00,150.00,89.00,108.00,39.00
Interest,4,6,4,4,3,3,4,2,2,2,3,2,18
Depreciation,15,18,19,21,22,20,22,23,25,24,24,24,23
Profit before tax,48,-37,992,25,37,284,252,-14,69,167,105,97,-125
Tax %,40%,-19%,19%,32%,57%,17%,23%,50%,29%,20%,28%,31%,-16%
Net Profit,29,-30,802,17,16,236,194,-21,49,133,76,67,-105
  └─ Minority share,0,0,2,1,0,1,1,1,1,1,1,1,1
  └─ Exceptional items AT,0,0,771,0,0,0,0,0,0,0,0,-19,13
  └─ Profit excl Excep,29,-30,31,17,16,236,194,-21,49,133,76,86,-118
  └─ Profit for PE,29,-30,33,18,16,237,195,-20,50,134,77,87,-117
  └─ Profit for EPS,29,-30,804,18,16,237,195,-20,50,134,77,68,-104
  └─ YOY Profit Growth %,-69%,-225%,-73%,-69%,-45%,890%,496%,-211%,212%,-43%,-61%,533%,-333%
EPS in Rs,1.48,-1.54,41.15,0.92,0.82,12.13,9.98,-1.02,2.56,6.86,3.94,3.48,-5.32
Raw PDF,,,,,,,,,,,,,
