Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,660,619,675,729,731,868,883,880,959,995,1039,1044,1117
  └─ YOY Sales Growth %,13.46%,3.55%,2.05%,7.45%,10.80%,40.18%,30.78%,20.65%,31.17%,14.59%,17.59%,18.65%,16.47%
Expenses,611,569,621,672,670,795,813,806,880,915,953,949,1017
  └─ Material Cost %,84%,83%,84%,83%,80%,78%,79%,79%,78%,79%,79%,78%,78%
  └─ Employee Cost %,2%,2%,2%,3%,4%,6%,6%,6%,7%,6%,6%,6%,6%
Operating Profit,49,50,54,57,61,73,70,73,78,80,86,95,100
OPM %,7%,8%,8%,8%,8%,8%,8%,8%,8%,8%,8%,9%,9%
Other Income,1,1,2,1,3,3,3,6,3,3,4,-2,3
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.50,-1.07
  └─ Other income normal,0.99,0.91,1.62,1.15,3.49,2.86,2.75,5.98,2.98,3.44,4.09,1.92,4.16
Interest,10,11,13,15,18,20,21,20,20,20,20,19,23
Depreciation,9,11,12,14,18,20,20,20,20,21,22,23,23
Profit before tax,31,29,31,29,28,36,32,39,42,42,47,51,57
Tax %,35%,21%,21%,24%,17%,25%,28%,27%,24%,25%,26%,23%,27%
Net Profit,20,23,25,22,23,27,23,29,32,32,35,39,42
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.68,-0.78
  └─ Profit excl Excep,20.23,23.37,24.67,22.04,22.96,27.25,22.93,28.70,31.55,31.73,35.23,41.44,42.33
  └─ Profit for PE,20.23,23.37,24.67,22.04,22.96,27.25,22.93,28.70,31.55,31.73,35.23,41.44,42.33
  └─ Profit for EPS,20.23,23.37,24.67,22.04,22.96,27.25,22.93,28.70,31.55,31.73,35.23,38.76,41.55
  └─ YOY Profit Growth %,65.14%,56.95%,30.32%,29.12%,13.49%,16.60%,-7.05%,30.22%,37.41%,16.44%,53.64%,44.39%,34.17%
EPS in Rs,1.79,2.07,2.19,1.95,2.00,2.38,2.00,2.44,2.69,2.66,2.95,3.24,3.48
Raw PDF,,,,,,,,,,,,,
