Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,302,314,400,531,547,574,590,602,620,642,671,697,960
  └─ YOY Sales Growth %,21%,8%,32%,77%,81%,83%,48%,13%,13%,12%,14%,16%,55%
Expenses,96,103,131,154,138,160,171,192,187,192,206,206,263
  └─ Material Cost %,0.65%,0.46%,0.42%,0.41%,0.39%,0.36%,0.34%,0.35%,0.36%,0.39%,0.35%,0.37%,0.36%
  └─ Employee Cost %,3.12%,2.88%,2.60%,2.23%,2.32%,1.05%,1.01%,0.96%,1.14%,1.15%,1.05%,1.10%,0.96%
Operating Profit,207,211,269,377,409,414,419,409,433,450,465,491,696
OPM %,68%,67%,67%,71%,75%,72%,71%,68%,70%,70%,69%,70%,73%
Other Income,5,7,19,30,3,18,13,34,20,12,23,37,27
  └─ Other income normal,5.30,6.64,19.29,30.36,2.88,18.16,12.86,33.87,19.52,12.22,23.11,37.42,27.44
Interest,115,120,185,273,275,279,287,286,227,205,202,212,355
Depreciation,71,120,84,105,103,102,105,112,111,105,107,113,145
Profit before tax,27,-22,20,30,35,51,40,46,115,153,179,203,223
Tax %,-21%,22%,90%,44%,95%,23%,44%,49%,31%,13%,17%,1%,76%
Net Profit,33,-27,2,17,2,39,23,23,79,132,149,201,54
  └─ Minority share,0,0,0,0,10,13,8,9,-5,-8,-10,-21,-17
  └─ Profit excl Excep,33,-27,2,17,2,39,23,23,79,132,149,201,54
  └─ Profit for PE,33,-27,2,17,12,52,31,32,74,125,139,180,37
  └─ Profit for EPS,33,-27,2,17,12,52,31,32,74,125,139,180,37
  └─ YOY Profit Growth %,-27%,-157%,-93%,-33%,-64%,292%,1466%,93%,532%,140%,354%,464%,-50%
EPS in Rs,0.98,-0.81,0.04,0.38,0.27,1.08,0.64,0.53,1.22,2.05,2.18,2.41,0.49
Raw PDF,,,,,,,,,,,,,
