Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,93.79,74.13,82.53,65.26,79.77,59.89,69.90,79.44,94.98,64.93,68.96,71.11,99.90
  └─ YOY Sales Growth %,-5.66%,9.68%,13.77%,-19.48%,-14.95%,-19.21%,-15.30%,21.73%,19.07%,8.42%,-1.34%,-10.49%,5.18%
Expenses,84.32,66.24,74.84,63.86,72.23,59.70,63.98,72.56,85.27,58.82,62.60,64.34,94.21
  └─ Material Cost %,35%,35%,38%,31%,40%,34%,38%,38%,45%,31%,34%,39%,55%
  └─ Employee Cost %,8%,8%,8%,11%,9%,12%,9%,9%,8%,11%,11%,9%,6%
Operating Profit,9.47,7.89,7.69,1.40,7.54,0.19,5.92,6.88,9.71,6.11,6.36,6.77,5.69
OPM %,10.10%,10.64%,9.32%,2.15%,9.45%,0.32%,8.47%,8.66%,10.22%,9.41%,9.22%,9.52%,5.70%
Other Income,-0.66,0.40,0.60,0.47,0.77,0.19,-0.12,0.12,0.31,0.04,0.20,0.16,0.31
  └─ Exceptional items,-0.98,0.00,0.00,0.00,0.00,0.00,-0.50,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,0.32,0.40,0.60,0.47,0.77,0.19,0.38,0.12,0.31,0.04,0.20,0.16,0.31
Interest,3.13,3.56,3.41,3.46,3.78,2.98,3.16,2.96,2.86,2.67,2.59,3.58,3.15
Depreciation,4.34,4.46,4.55,-1.98,2.34,2.35,2.41,2.41,2.35,2.38,2.41,2.46,2.42
Profit before tax,1.34,0.27,0.33,0.39,2.19,-4.95,0.23,1.63,4.81,1.10,1.56,0.89,0.43
Tax %,17.91%,40.74%,36.36%,-71.79%,45.21%,-14.34%,373.91%,24.54%,27.03%,26.36%,23.72%,29.21%,53.49%
Net Profit,1.10,0.16,0.22,0.67,1.20,-4.24,-0.63,1.24,3.51,0.81,1.20,0.63,0.20
  └─ Exceptional items AT,-1,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,2,0,0,1,1,-4,-1,1,4,1,1,1,0
  └─ Profit for PE,2,0,0,1,1,-4,-1,1,4,1,1,1,0
  └─ Profit for EPS,1,0,0,1,1,-4,-1,1,4,1,1,1,0
  └─ YOY Profit Growth %,-75%,-85%,-84%,-82%,-35%,-2750%,-555%,85%,192%,119%,220%,-49%,-94%
EPS in Rs,0.02,0.00,0.00,0.01,0.03,-0.09,-0.01,0.03,0.08,0.02,0.03,0.01,0.00
Raw PDF,,,,,,,,,,,,,
