Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1418,1200,1093,1341,1413,1514,1451,1316,1325,1316,1339,1612,1513
  └─ YOY Sales Growth %,8.35%,-17.92%,-22.88%,-10.40%,-0.39%,26.18%,32.71%,-1.87%,-6.18%,-13.09%,-7.71%,22.50%,14.19%
Expenses,954,837,858,924,1005,1005,918,958,961,827,932,934,910
  └─ Employee Cost %,11.30%,8.88%,10.65%,10.04%,10.27%,7.88%,8.46%,12.39%,12.33%,9.66%,9.88%,9.56%,11.28%
Operating Profit,465,363,236,417,407,510,533,357,365,489,406,678,603
OPM %,33%,30%,22%,31%,29%,34%,37%,27%,28%,37%,30%,42%,40%
Other Income,55,51,94,25,113,49,43,45,88,157,111,69,147
  └─ Other income normal,55,51,94,25,113,49,43,45,88,157,111,69,147
Interest,50,35,56,40,40,40,43,64,39,31,47,48,47
Depreciation,196,197,200,251,241,220,234,255,243,250,256,271,287
Profit before tax,274,182,74,151,239,298,298,84,171,366,214,427,416
Tax %,-39%,5%,11%,11%,-29%,2%,2%,10%,-8%,3%,12%,5%,3%
Net Profit,380,172,66,134,307,291,291,76,185,354,189,405,405
  └─ Profit excl Excep,380,172,66,134,307,291,291,76,185,354,189,405,405
  └─ Profit for PE,380,172,66,134,307,291,291,76,185,354,189,405,405
  └─ Profit for EPS,380,172,66,134,307,291,291,76,185,354,189,405,405
  └─ YOY Profit Growth %,156%,57%,-43%,-50%,-19%,70%,343%,-44%,-40%,22%,-35%,436%,119%
EPS in Rs,8.16,3.68,1.41,2.88,6.60,6.26,6.26,1.62,3.97,7.60,4.06,8.69,8.69
Raw PDF,,,,,,,,,,,,,
