Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1633,1223,1535,1431,1215,1151,1292,1408,1418,1145,1159,1090,1280
  └─ YOY Sales Growth %,14.31%,-8.35%,8.55%,6.92%,-25.60%,-5.88%,-15.85%,-1.61%,16.70%,-0.50%,-10.31%,-22.57%,-9.71%
Expenses,1319,988,1207,1065,945,1032,1065,1132,1133,980,1040,941,1046
  └─ Material Cost %,64%,63%,61%,60%,60%,69%,62%,62%,60%,63%,68%,64%,60%
  └─ Employee Cost %,2%,2%,2%,2%,2%,3%,2%,2%,2%,3%,3%,3%,3%
Operating Profit,314,235,328,366,270,119,227,276,285,165,119,149,234
OPM %,19%,19%,21%,26%,22%,10%,18%,20%,20%,14%,10%,14%,18%
Other Income,27,33,30,35,44,65,91,2,40,160,76,200,-51
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.04
  └─ Other income normal,27.21,33.42,29.97,34.81,44.00,64.80,90.73,1.72,39.97,159.76,75.76,199.95,-47.91
Interest,6,7,1,1,0,1,1,1,0,0,0,1,1
Depreciation,34,34,26,26,24,25,25,25,25,25,25,29,31
Profit before tax,301,228,331,374,290,158,292,252,299,300,169,319,151
Tax %,-24%,9%,24%,26%,25%,18%,25%,26%,19%,23%,26%,24%,32%
Net Profit,373,207,251,276,218,129,220,186,242,230,125,243,103
  └─ Minority share,-3,-0,-0,-0,0,0,-0,0,-0,0,0,0,-0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,0,-1
  └─ Profit excl Excep,373,207,251,276,218,129,220,186,242,230,125,243,104
  └─ Profit for PE,370,207,250,276,218,129,220,186,242,230,125,243,104
  └─ Profit for EPS,370,207,250,276,218,129,220,186,242,230,125,243,103
  └─ YOY Profit Growth %,-6%,48%,55%,73%,-41%,-37%,-12%,-33%,11%,78%,-43%,31%,-57%
EPS in Rs,27.62,15.42,18.69,20.59,16.30,9.65,16.42,13.89,18.06,17.19,9.35,18.13,7.67
Raw PDF,,,,,,,,,,,,,
