Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,27.81,18.66,24.66,32.06,48.21,35.08,54.29,35.25,57.46,36.64,36.92,57.93,61.79
  └─ YOY Sales Growth %,23.38%,-87.29%,26.07%,61.84%,73.35%,88.00%,120.15%,9.95%,19.19%,4.45%,-31.99%,64.34%,7.54%
Interest,0.96,0.78,0.62,0.67,1.47,0.98,0.53,1.16,0.66,0.78,0.38,0.72,0.31
Expenses,25.01,16.27,20.91,27.01,42.40,27.91,31.65,30.60,51.14,30.68,29.56,44.63,72.52
  └─ Employee Cost %,22.26%,35.96%,30.90%,21.96%,24.00%,29.30%,21.46%,30.16%,18.00%,27.40%,28.68%,19.28%,19.55%
Financing Profit,1.84,1.61,3.13,4.38,4.34,6.19,22.11,3.49,5.66,5.18,6.98,12.58,-11.04
Financing Margin %,6.62%,8.63%,12.69%,13.66%,9.00%,17.65%,40.73%,9.90%,9.85%,14.14%,18.91%,21.72%,-17.87%
Other Income,3.83,3.21,2.28,2.31,4.38,5.38,1.04,0.72,5.12,5.51,1.96,7.18,6.10
  └─ Other income normal,3.83,3.21,2.28,2.31,4.38,5.38,1.04,0.72,5.12,5.51,1.96,7.18,6.10
Depreciation,0.61,0.79,0.64,0.72,1.61,1.10,1.22,1.29,1.09,1.54,1.55,1.66,1.53
Profit before tax,5.06,4.03,4.77,5.97,7.11,10.47,21.93,2.92,9.69,9.15,7.39,18.10,-6.47
Tax %,17.19%,6.95%,7.76%,-1.17%,17.16%,17.57%,13.95%,49.32%,11.25%,20.33%,16.24%,15.58%,10.20%
Net Profit,4.19,3.75,4.40,6.04,5.89,8.63,18.87,1.48,8.60,7.29,6.19,15.28,-7.13
  └─ Minority share,-1,-1,-2,-2,-5,-6,-2,-1,-3,-3,-2,-6,-2
  └─ Profit excl Excep,4,4,4,6,6,9,19,1,9,7,6,15,-7
  └─ Profit for PE,3,3,3,4,1,3,17,0,6,4,4,9,-10
  └─ Profit for EPS,3,3,3,4,1,3,17,0,6,4,4,9,-10
  └─ YOY Profit Growth %,-42%,-97%,-49%,14%,-65%,-1%,582%,-94%,476%,38%,-75%,3721%,-270%
EPS in Rs,0.10,0.10,0.09,0.15,0.03,0.10,0.61,0.01,0.20,0.14,0.16,0.32,-0.34
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
