Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,44.47,46.22,44.86,40.12,39.76,41.05,41.90,39.60,42.51,44.90,45.03,47.36,51.17
  └─ YOY Sales Growth %,23.73%,18.12%,1.29%,-4.97%,-10.59%,-11.19%,-6.60%,-1.30%,6.92%,9.38%,7.47%,19.60%,20.37%
Expenses,36.77,38.59,37.86,34.66,34.55,34.20,36.36,35.55,36.46,38.50,37.70,39.40,41.96
  └─ Material Cost %,31.82%,31.35%,32.19%,34.50%,33.63%,32.55%,32.98%,33.59%,32.39%,31.56%,29.49%,33.85%,28.86%
  └─ Employee Cost %,5.13%,5.58%,5.37%,5.81%,5.81%,6.29%,6.09%,6.41%,5.55%,6.15%,6.71%,6.08%,6.96%
Operating Profit,7.70,7.63,7.00,5.46,5.21,6.85,5.54,4.05,6.05,6.40,7.33,7.96,9.21
OPM %,17.32%,16.51%,15.60%,13.61%,13.10%,16.69%,13.22%,10.23%,14.23%,14.25%,16.28%,16.81%,18.00%
Other Income,0.07,0.56,0.13,0.23,0.19,0.08,0.30,0.19,0.17,0.22,0.44,-0.24,0.28
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.53,0.00
  └─ Other income normal,0.07,0.56,0.13,0.23,0.19,0.08,0.30,0.19,0.17,0.22,0.44,0.29,0.28
Interest,1.90,1.79,1.69,1.57,2.07,1.71,1.73,1.66,1.63,1.59,1.44,1.48,1.67
Depreciation,1.83,1.86,1.96,2.00,2.00,2.00,2.04,2.06,2.03,2.02,2.07,2.11,2.32
Profit before tax,4.04,4.54,3.48,2.12,1.33,3.22,2.07,0.52,2.56,3.01,4.26,4.13,5.50
Tax %,28.22%,28.41%,27.30%,38.21%,48.12%,29.81%,25.60%,30.77%,26.17%,27.91%,28.87%,32.69%,31.64%
Net Profit,2.89,3.26,2.53,1.31,0.70,2.26,1.54,0.37,1.90,2.17,3.03,2.79,3.77
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-0,0
  └─ Profit excl Excep,3,3,3,1,1,2,2,0,2,2,3,3,4
  └─ Profit for PE,3,3,3,1,1,2,2,0,2,2,3,3,4
  └─ Profit for EPS,3,3,3,1,1,2,2,0,2,2,3,3,4
  └─ YOY Profit Growth %,452%,1024%,475%,-32%,-76%,-31%,-39%,-72%,171%,-4%,97%,749%,98%
EPS in Rs,2.89,3.26,2.53,1.31,0.70,2.26,1.54,0.37,1.90,2.17,3.03,2.79,3.77
Raw PDF,,,,,,,,,,,,,
