Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,54.28,60.81,65.45,65.94,63.12,58.41,61.05,56.99,54.12,56.94,63.39,62.01,64.20
  └─ YOY Sales Growth %,19.90%,30.66%,33.00%,26.47%,16.29%,-3.95%,-6.72%,-13.57%,-14.26%,-2.52%,3.83%,8.81%,18.63%
Expenses,49.37,54.19,59.50,61.16,59.92,56.19,59.64,53.97,51.43,55.43,61.36,59.97,61.52
  └─ Material Cost %,17.48%,20.24%,21.94%,24.51%,19.68%,16.30%,13.33%,6.40%,0.00%,0.05%,0.11%,0.02%,0.23%
  └─ Employee Cost %,4.07%,3.19%,2.99%,3.31%,4.71%,5.14%,5.31%,6.23%,5.71%,5.25%,4.78%,4.85%,4.69%
Operating Profit,4.91,6.62,5.95,4.78,3.20,2.22,1.41,3.02,2.69,1.51,2.03,2.04,2.68
OPM %,9.05%,10.89%,9.09%,7.25%,5.07%,3.80%,2.31%,5.30%,4.97%,2.65%,3.20%,3.29%,4.17%
Other Income,0.52,0.43,2.27,4.20,3.58,0.87,1.09,0.02,0.86,1.25,1.02,1.07,0.72
  └─ Other income normal,0.52,0.43,2.27,4.20,3.58,0.87,1.09,0.02,0.86,1.25,1.02,1.07,0.72
Interest,0.82,1.03,1.13,1.27,1.48,1.06,1.01,1.07,1.20,1.00,1.04,1.02,1.06
Depreciation,0.83,0.76,0.97,1.10,1.62,1.19,1.22,1.25,1.22,0.98,0.97,1.06,1.02
Profit before tax,3.78,5.26,6.12,6.61,3.68,0.84,0.27,0.72,1.13,0.78,1.04,1.03,1.32
Tax %,26.98%,22.43%,20.92%,22.69%,37.23%,29.76%,33.33%,37.50%,31.86%,5.13%,28.85%,12.62%,7.58%
Net Profit,2.76,4.09,4.85,5.11,2.32,0.59,0.18,0.46,0.77,0.74,0.73,0.90,1.21
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,3,4,5,5,2,1,0,0,1,1,1,1,1
  └─ Profit for PE,3,4,5,5,2,1,0,0,1,1,1,1,1
  └─ Profit for EPS,3,4,5,5,2,1,0,0,1,1,1,1,1
  └─ YOY Profit Growth %,5%,55%,68%,92%,-15%,-85%,-96%,-91%,-67%,19%,270%,90%,55%
EPS in Rs,0.39,0.59,0.70,0.74,0.33,0.09,0.03,0.07,0.11,0.11,0.11,0.13,0.17
Raw PDF,,,,,,,,,,,,,
