Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1,4,28,29,13,12,17,22,32,22,27,46,84
  └─ YOY Sales Growth %,,,,14505%,1177%,206%,-39%,-23%,152%,87%,60%,108%,160%
Expenses,0,1,22,14,7,4,3,9,7,4,6,16,56
  └─ Material Cost %,4.00%,0.00%,71.92%,10.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.52%,3.45%
  └─ Employee Cost %,0.00%,7.77%,3.52%,2.84%,8.38%,9.99%,7.78%,5.50%,6.36%,2.40%,2.19%,10.67%,23.43%
Operating Profit,1,3,6,15,6,8,14,13,25,18,21,30,28
OPM %,87%,83%,20%,52%,47%,70%,81%,60%,77%,81%,79%,65%,33%
Other Income,0,0,0,0,4,1,1,3,2,1,2,2,22
  └─ Exceptional items,0.00,0.00,0.00,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08
  └─ Other income normal,0.05,0.01,0.05,0.01,0.37,0.60,0.91,2.99,1.83,1.35,1.86,1.65,22.10
Interest,0,0,0,0,0,0,0,0,1,1,1,2,18
Depreciation,0,0,3,2,2,2,1,2,5,5,7,11,26
Profit before tax,1,3,2,13,8,7,13,14,21,13,15,20,6
Tax %,25%,18%,23%,21%,40%,24%,28%,27%,18%,30%,32%,28%,-404%
Net Profit,1,3,2,11,5,5,9,10,17,9,10,14,31
  └─ Minority share,0,0,0,0,0,0,0,-0,0,0,0,-0,-2
  └─ Exceptional items AT,0,0,0,0,2,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,1,3,2,11,3,5,9,10,17,9,10,14,31
  └─ Profit for PE,1,3,2,11,3,5,9,10,17,9,10,14,29
  └─ Profit for EPS,1,3,2,11,5,5,9,10,17,9,10,14,29
  └─ YOY Profit Growth %,,,8600%,8775%,301%,106%,445%,-3%,507%,73%,13%,35%,71%
EPS in Rs,,1.99,1.28,8.02,2.29,2.39,2.60,2.90,4.79,2.64,2.93,2.93,6.14
Raw PDF,,,,,,,,,,,,,
