Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1862,1730,1575,1703,1781,1564,1234,1497,1898,1741,1532,1588,1902
  └─ YOY Sales Growth %,16.39%,4.60%,14.63%,9.03%,-4.36%,-9.62%,-21.61%,-12.10%,6.56%,11.32%,24.10%,6.12%,0.21%
Expenses,1629,1534,1357,1401,1445,1342,1153,1297,1546,1430,1324,1383,1626
  └─ Material Cost %,25.11%,24.30%,21.77%,17.69%,19.62%,23.41%,19.81%,18.36%,18.40%,17.61%,17.49%,19.66%,20.49%
  └─ Employee Cost %,5.16%,6.27%,6.63%,6.44%,5.35%,6.48%,8.92%,7.64%,5.99%,7.14%,8.49%,7.28%,5.87%
Operating Profit,233,196,217,302,336,222,81,199,351,311,208,205,275
OPM %,12%,11%,14%,18%,19%,14%,7%,13%,19%,18%,14%,13%,14%
Other Income,17,11,14,26,26,-20,10,9,23,22,23,10,38
  └─ Exceptional items,0.00,0.00,0.00,8.89,0.00,-35.44,0.00,0.00,0.00,0.00,0.00,-19.09,0.00
  └─ Other income normal,16.69,11.13,13.98,16.77,26.30,15.68,9.86,9.04,23.30,22.28,22.72,29.19,38.24
Interest,29,33,34,39,45,48,45,45,44,52,51,55,53
Depreciation,59,56,57,66,68,72,75,76,77,77,78,85,84
Profit before tax,162,119,141,223,250,83,-29,87,253,204,103,75,177
Tax %,29%,33%,32%,33%,35%,31%,8%,14%,31%,27%,22%,24%,29%
Net Profit,115,80,96,150,162,57,-31,75,175,150,81,57,125
  └─ Minority share,-5,-1,-3,-6,-5,0,0,0,0,0,0,-0,-1
  └─ Exceptional items AT,0,0,0,6,0,-24,0,0,0,0,0,-14,0
  └─ Profit excl Excep,115,80,96,144,162,81,-31,75,175,150,81,72,125
  └─ Profit for PE,110,78,93,138,157,81,-31,75,176,150,81,71,124
  └─ Profit for EPS,110,78,93,144,157,57,-31,75,176,150,81,57,124
  └─ YOY Profit Growth %,-46%,-29%,52%,81%,43%,4%,-133%,-46%,12%,85%,364%,-5%,-29%
EPS in Rs,9.35,6.67,7.88,12.21,13.34,4.83,-2.61,6.37,14.93,12.76,6.52,4.58,9.99
Raw PDF,,,,,,,,,,,,,
