Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,22.43,15.03,13.11,13.83,26.47,25.77,23.25,17.17,14.23,17.22,20.67,16.66,21.31
  └─ YOY Sales Growth %,76.89%,-9.29%,-33.69%,-27.59%,18.01%,71.46%,77.35%,24.15%,-46.24%,-33.18%,-11.10%,-2.97%,49.75%
Expenses,21.40,13.95,12.45,12.71,25.81,24.68,22.22,15.93,13.14,16.01,19.52,15.40,20.67
  └─ Material Cost %,79%,76%,75%,73%,87%,79%,83%,73%,73%,76%,78%,73%,77%
  └─ Employee Cost %,2%,3%,5%,4%,6%,4%,6%,6%,8%,6%,6%,6%,6%
Operating Profit,1.03,1.08,0.66,1.12,0.66,1.09,1.03,1.24,1.09,1.21,1.15,1.26,0.64
OPM %,4.59%,7.19%,5.03%,8.10%,2.49%,4.23%,4.43%,7.22%,7.66%,7.03%,5.56%,7.56%,3.00%
Other Income,0.05,0.08,0.09,0.46,1.58,0.30,0.44,0.20,0.21,0.21,0.28,0.28,0.26
  └─ Other income normal,0.05,0.08,0.09,0.46,1.58,0.30,0.44,0.20,0.21,0.21,0.28,0.28,0.26
Interest,0.44,0.46,0.40,0.40,0.45,0.44,0.41,0.39,0.35,0.39,0.35,0.35,0.33
Depreciation,0.07,0.06,0.06,0.06,0.06,0.06,0.07,0.08,0.08,0.07,0.07,0.07,0.07
Profit before tax,0.57,0.64,0.29,1.12,1.73,0.89,0.99,0.97,0.87,0.96,1.01,1.12,0.50
Tax %,61.40%,26.56%,37.93%,25.89%,19.08%,25.84%,32.32%,29.90%,27.59%,25.00%,27.72%,30.36%,34.00%
Net Profit,0.22,0.47,0.18,0.82,1.40,0.66,0.67,0.68,0.63,0.72,0.73,0.78,0.34
  └─ Profit excl Excep,0.22,0.47,0.18,0.82,1.40,0.66,0.67,0.68,0.63,0.72,0.73,0.78,0.34
  └─ Profit for PE,0.22,0.47,0.18,0.82,1.40,0.66,0.67,0.68,0.63,0.72,0.73,0.78,0.34
  └─ Profit for EPS,0.22,0.47,0.18,0.82,1.40,0.66,0.67,0.68,0.63,0.72,0.73,0.78,0.34
  └─ YOY Profit Growth %,-52.17%,-2.08%,-82.35%,28.12%,536.36%,40.43%,272.22%,-17.07%,-55.00%,9.09%,8.96%,14.71%,-46.03%
EPS in Rs,0.01,0.01,0.01,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01
Raw PDF,,,,,,,,,,,,,
