Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,6473,6851,7219,7352,7580,7567,7796,7979,8382,7868,8286,8646,8853
  └─ YOY Sales Growth %,11.42%,9.86%,25.79%,14.74%,17.10%,10.46%,7.99%,8.53%,10.58%,3.98%,6.28%,8.36%,5.62%
Expenses,5477,5702,5846,5753,5920,5949,6230,6401,6622,6265,6608,6873,7103
  └─ Material Cost %,45.28%,46.05%,44.83%,42.85%,40.38%,40.61%,41.18%,41.55%,40.90%,41.17%,40.30%,40.26%,38.73%
  └─ Employee Cost %,13.16%,13.90%,13.23%,13.46%,13.54%,14.17%,14.23%,14.18%,13.87%,15.62%,15.42%,15.15%,15.52%
Operating Profit,996,1149,1373,1599,1660,1618,1566,1578,1760,1603,1678,1773,1750
OPM %,15%,17%,19%,22%,22%,21%,20%,20%,21%,20%,20%,21%,20%
Other Income,135,47,188,163,14,221,136,159,135,107,122,123,117
  └─ Exceptional items,0,-70,0,0,-122,0,0,0,0,0,0,-65,0
  └─ Other income normal,135,116,188,163,136,221,136,159,135,107,122,188,117
Interest,56,57,68,76,89,111,113,118,115,98,95,93,98
Depreciation,346,327,418,423,354,404,382,419,444,406,429,465,479
Profit before tax,730,812,1076,1262,1230,1324,1207,1200,1335,1207,1276,1339,1291
Tax %,31%,30%,30%,26%,26%,31%,32%,30%,32%,32%,34%,32%,29%
Net Profit,506,570,752,940,907,918,817,846,903,824,848,910,921
  └─ Minority share,0,1,5,-4,1,1,0,0,1,1,0,0,0
  └─ Exceptional items AT,0,-41,0,0,-65,0,0,0,0,0,0,-44,0
  └─ Profit excl Excep,506,610,752,940,973,918,817,846,903,824,848,954,921
  └─ Profit for PE,506,611,757,936,974,919,817,846,903,825,848,955,921
  └─ Profit for EPS,506,571,757,936,909,919,817,846,903,825,848,910,921
  └─ YOY Profit Growth %,-31%,17%,85%,91%,92%,50%,8%,-10%,-7%,-10%,4%,13%,2%
EPS in Rs,8.64,9.74,12.92,15.98,15.51,15.69,14.07,14.56,15.56,14.20,14.61,15.67,15.86
Raw PDF,,,,,,,,,,,,,
