Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,202.76,162.16,120.94,148.32,148.21,151.86,162.70,170.04,165.26,154.23,160.27,158.48,148.22
  └─ YOY Sales Growth %,42.08%,-23.32%,-44.05%,-24.51%,-26.90%,-6.35%,34.53%,14.64%,11.50%,1.56%,-1.49%,-6.80%,-10.31%
Expenses,162.62,139.65,107.58,120.64,129.44,135.84,140.18,146.10,133.05,130.18,133.59,133.55,130.49
  └─ Material Cost %,52.05%,51.37%,51.48%,44.41%,51.26%,51.84%,52.42%,48.94%,51.57%,49.72%,45.26%,43.63%,48.75%
  └─ Employee Cost %,7.33%,9.87%,11.63%,10.54%,10.71%,11.04%,10.30%,10.14%,9.60%,11.88%,11.32%,12.10%,11.89%
Operating Profit,40.14,22.51,13.36,27.68,18.77,16.02,22.52,23.94,32.21,24.05,26.68,24.93,17.73
OPM %,19.80%,13.88%,11.05%,18.66%,12.66%,10.55%,13.84%,14.08%,19.49%,15.59%,16.65%,15.73%,11.96%
Other Income,5.29,11.67,4.07,4.63,4.79,10.98,5.09,4.89,7.74,11.66,5.03,3.54,4.27
  └─ Other income normal,5.29,11.67,4.07,4.63,4.79,10.98,5.09,4.89,7.74,11.66,5.03,3.54,4.27
Interest,5.79,4.15,3.04,3.69,3.49,3.01,2.82,3.12,2.79,2.46,2.41,1.67,1.52
Depreciation,8.49,8.78,8.83,8.66,11.33,12.32,12.89,12.13,12.64,12.32,12.34,12.34,11.64
Profit before tax,31.15,21.25,5.56,19.96,8.74,11.67,11.90,13.58,24.52,20.93,16.96,14.46,8.84
Tax %,28.19%,25.41%,46.22%,29.46%,35.47%,20.31%,19.66%,21.58%,21.49%,25.56%,25.53%,25.03%,25.45%
Net Profit,22.37,15.85,2.99,14.08,5.64,9.29,9.55,10.65,19.25,15.58,12.64,10.85,6.58
  └─ Profit excl Excep,22,16,3,14,6,9,10,11,19,16,13,11,7
  └─ Profit for PE,22,16,3,14,6,9,10,11,19,16,13,11,7
  └─ Profit for EPS,22,16,3,14,6,9,10,11,19,16,13,11,7
  └─ YOY Profit Growth %,98%,-3%,-85%,-43%,-75%,-41%,219%,-24%,241%,68%,32%,2%,-66%
EPS in Rs,40.05,28.38,5.35,25.21,10.10,16.63,17.10,19.07,34.46,27.89,22.63,19.42,11.78
Raw PDF,,,,,,,,,,,,,
