Metric,Mar 2016,Jun 2016,Sep 2016,Dec 2016,Mar 2017,Jun 2017,Sep 2017,Dec 2017,Mar 2018,Jun 2018,Sep 2018,Dec 2018,Mar 2019
Sales,31.80,42.00,40.03,32.81,33.90,50.96,41.14,40.65,35.50,51.17,44.54,34.72,34.32
  └─ YOY Sales Growth %,-13.89%,-3.02%,-6.76%,-17.46%,6.60%,21.33%,2.77%,23.90%,4.72%,0.41%,8.26%,-14.59%,-3.32%
Expenses,25.71,35.62,33.65,27.11,28.43,44.71,34.38,34.98,31.64,45.46,39.05,30.98,30.08
  └─ Material Cost %,57%,68%,61%,57%,63%,73%,67%,62%,66%,73%,69%,67%,63%
  └─ Employee Cost %,10%,7%,8%,11%,10%,7%,9%,10%,11%,7%,8%,11%,11%
Operating Profit,6.09,6.38,6.38,5.70,5.47,6.25,6.76,5.67,3.86,5.71,5.49,3.74,4.24
OPM %,19.15%,15.19%,15.94%,17.37%,16.14%,12.26%,16.43%,13.95%,10.87%,11.16%,12.33%,10.77%,12.35%
Other Income,0.17,0.13,0.14,0.04,0.33,0.10,0.09,0.19,0.27,0.18,0.77,0.37,0.55
  └─ Other income normal,0.17,0.13,0.14,0.04,0.33,0.10,0.09,0.19,0.27,0.18,0.77,0.37,0.55
Interest,3.82,3.69,3.63,3.36,3.10,3.26,3.06,2.90,2.62,2.99,2.85,2.69,2.91
Depreciation,2.04,2.04,2.08,2.08,2.10,2.07,2.04,2.29,1.64,1.67,1.69,1.34,2.01
Profit before tax,0.40,0.78,0.81,0.30,0.60,1.02,1.75,0.67,-0.13,1.23,1.72,0.08,-0.13
Tax %,15.00%,34.62%,37.04%,6.67%,31.67%,31.37%,24.57%,14.93%,92.31%,24.39%,31.40%,187.50%,92.31%
Net Profit,0.34,0.51,0.51,0.28,0.41,0.70,1.32,0.57,-0.25,0.93,1.18,-0.07,-0.25
  └─ Minority share,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,0.34,0.51,0.51,0.28,0.41,0.70,1.32,0.57,-0.25,0.93,1.18,-0.07,-0.25
  └─ Profit for PE,0.38,0.51,0.51,0.28,0.41,0.70,1.32,0.57,-0.25,0.93,1.18,-0.07,-0.25
  └─ Profit for EPS,0.38,0.51,0.51,0.28,0.41,0.70,1.32,0.57,-0.25,0.93,1.18,-0.07,-0.25
  └─ YOY Profit Growth %,245.45%,15.91%,-21.54%,-46.15%,7.89%,37.25%,158.82%,103.57%,-160.98%,32.86%,-10.61%,-112.28%,0.00%
EPS in Rs,0.42,0.57,0.57,0.31,0.46,0.78,1.47,0.63,-0.28,1.03,1.31,-0.08,-0.28
Raw PDF,,,,,,,,,,,,,
