Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,1776,2030,2161,2305,2348,2488,2633,2560,2361,2262,2273,2354,2614
  └─ YOY Sales Growth %,19.86%,35.16%,27.38%,34.41%,32.24%,22.56%,21.86%,11.04%,0.55%,-9.08%,-13.66%,-8.03%,10.71%
Interest,589,648,689,749,779,848,906,925,895,855,876,945,1109
Expenses,587,671,675,729,773,846,892,1191,1637,1233,1018,1034,877
  └─ Employee Cost %,22.86%,19.41%,17.33%,17.91%,17.71%,17.94%,17.00%,17.50%,20.72%,20.97%,19.55%,19.93%,18.69%
Financing Profit,600,710,796,827,796,793,835,444,-172,174,380,375,627
Financing Margin %,34%,35%,37%,36%,34%,32%,32%,17%,-7%,8%,17%,16%,24%
Other Income,23,27,13,21,14,24,4,3,2,3,2,5,12
  └─ Other income normal,23.00,27.04,13.34,21.40,14.12,23.71,4.04,2.91,1.60,2.55,1.90,4.78,11.75
Depreciation,56,56,62,62,65,64,67,70,66,75,79,77,75
Profit before tax,567,681,747,786,746,753,773,376,-236,102,302,303,564
Tax %,27%,27%,25%,27%,24%,26%,26%,26%,-14%,-30%,28%,21%,28%
Net Profit,415,498,561,575,564,557,572,278,-203,132,217,239,405
  └─ Minority share,-2,-2,-2,-2,-2,-2,-1,4,12,6,3,2,-1
  └─ Profit excl Excep,415,498,561,575,564,557,572,278,-203,132,217,239,405
  └─ Profit for PE,413,496,558,573,562,555,571,282,-191,138,220,241,404
  └─ Profit for EPS,413,496,558,573,562,555,571,282,-191,138,220,241,404
  └─ YOY Profit Growth %,58%,76%,37%,46%,36%,12%,2%,-51%,-134%,-75%,-61%,-15%,311%
EPS in Rs,4.88,5.86,6.60,6.77,6.63,6.55,6.74,3.33,-2.26,1.63,2.60,2.85,4.30
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
