Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1274,1240,1295,1169,1150,1020,1044,1066,1157,1039,1048,1067,1266
  └─ YOY Sales Growth %,16.49%,14.81%,-2.55%,-4.70%,-9.69%,-17.72%,-19.35%,-8.80%,0.59%,1.86%,0.34%,0.06%,9.44%
Expenses,958,897,913,858,853,731,769,783,855,733,751,777,904
  └─ Material Cost %,45.36%,43.68%,42.24%,41.11%,43.79%,39.11%,41.13%,40.65%,41.13%,37.75%,36.95%,38.01%,40.31%
  └─ Employee Cost %,3.14%,3.28%,3.35%,3.70%,3.84%,4.51%,4.46%,4.36%,4.01%,4.66%,4.51%,5.23%,3.72%
Operating Profit,316,343,382,311,297,289,276,283,302,306,297,290,363
OPM %,25%,28%,30%,27%,26%,28%,26%,27%,26%,29%,28%,27%,29%
Other Income,64,60,62,84,77,83,91,72,98,114,99,132,140
  └─ Exceptional items,0,0,0,0,0,0,0,0,0,0,0,-3,0
  └─ Other income normal,64,60,62,84,77,83,91,72,98,114,99,135,140
Interest,10,8,7,7,6,6,5,1,8,7,8,16,5
Depreciation,23,24,25,27,25,25,24,26,28,28,28,28,29
Profit before tax,346,371,412,361,344,341,337,327,363,386,360,378,468
Tax %,23%,26%,21%,22%,24%,24%,24%,21%,21%,21%,23%,22%,16%
Net Profit,268,273,324,280,260,259,256,259,285,305,277,293,393
  └─ Minority share,1,-0,-1,-0,0,0,0,0,-0,-0,-0,1,-0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-3,0
  └─ Profit excl Excep,268,273,324,280,260,259,256,259,285,305,277,295,393
  └─ Profit for PE,268,272,323,280,261,260,257,259,285,305,277,297,393
  └─ Profit for EPS,268,272,323,280,261,260,257,259,285,305,277,294,393
  └─ YOY Profit Growth %,38%,43%,32%,-21%,-3%,-5%,-21%,-7%,9%,18%,8%,15%,38%
EPS in Rs,28.43,28.87,34.25,29.64,27.62,27.52,27.51,27.78,30.56,32.69,29.73,31.55,42.14
Raw PDF,,,,,,,,,,,,,
