Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,866,912,937,856,741,785,805,801,807,795,902,884,944
  └─ YOY Sales Growth %,23.82%,23.41%,20.18%,8.04%,-14.46%,-13.93%,-14.09%,-6.37%,8.89%,1.19%,12.03%,10.23%,16.98%
Expenses,772,782,795,742,651,697,712,706,723,694,781,779,868
  └─ Material Cost %,41.47%,41.15%,42.92%,40.83%,34.17%,38.95%,40.37%,39.23%,38.65%,36.63%,36.65%,39.95%,44.56%
  └─ Employee Cost %,25.44%,24.57%,23.51%,26.65%,31.18%,28.41%,27.25%,28.35%,27.60%,29.43%,27.75%,29.22%,28.03%
Operating Profit,94,130,142,114,90,89,93,96,83,101,122,105,75
OPM %,11%,14%,15%,13%,12%,11%,12%,12%,10%,13%,13%,12%,8%
Other Income,15,9,9,-8,11,10,-1,26,-52,9,9,-48,9
  └─ Exceptional items,18.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-47.66,0.00,0.00,-56.32,-8.99
  └─ Other income normal,-4.26,8.70,8.51,-7.72,10.53,10.04,-0.73,25.83,-4.73,9.28,8.79,8.69,18.31
Interest,21,20,22,23,30,25,26,25,27,43,30,34,16
Depreciation,36,38,36,36,39,35,36,35,38,36,36,41,42
Profit before tax,51,80,93,47,31,38,30,62,-34,32,64,-17,26
Tax %,35%,38%,27%,40%,18%,43%,50%,35%,-18%,68%,39%,-34%,41%
Net Profit,33,50,67,28,25,22,15,40,-28,10,39,-11,15
  └─ Minority share,2.00,0.66,0.83,0.96,2.36,1.38,-0.02,1.45,0.99,1.00,2.05,1.00,1.84
  └─ Exceptional items AT,12.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-45.29,0.00,0.00,-56.32,-2.44
  └─ Profit excl Excep,21.08,49.99,67.47,27.93,25.27,21.84,15.24,40.03,17.35,10.15,39.38,44.97,17.78
  └─ Profit for PE,23.08,50.65,68.30,28.89,27.63,23.22,15.22,41.48,16.74,11.15,41.43,41.01,19.62
  └─ Profit for EPS,35.34,50.65,68.30,28.89,27.63,23.22,15.22,41.48,-26.95,11.15,41.43,-10.35,17.18
  └─ YOY Profit Growth %,43.89%,13.79%,5.11%,-4.43%,19.71%,-54.16%,-77.72%,43.58%,-39.43%,-51.98%,172.21%,-1.14%,17.24%
EPS in Rs,7.86,11.27,15.19,6.43,6.15,5.16,3.39,9.23,-5.99,2.48,9.22,-2.30,3.82
Raw PDF,,,,,,,,,,,,,
