Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,79.57,57.93,60.34,51.72,50.29,41.95,26.12,28.99,32.98,26.95,31.19,26.89,40.83
  └─ YOY Sales Growth %,-9.76%,-27.52%,2.81%,-24.30%,-36.80%,-27.59%,-56.71%,-43.95%,-34.42%,-35.76%,19.41%,-7.24%,23.80%
Expenses,67.03,50.19,58.31,48.69,51.05,42.35,30.05,29.81,32.87,27.87,29.58,27.89,39.23
  └─ Material Cost %,45%,62%,67%,71%,73%,72%,71%,70%,70%,69%,65%,69%,72%
  └─ Employee Cost %,7%,10%,10%,11%,10%,13%,18%,16%,13%,18%,14%,17%,11%
Operating Profit,12.54,7.74,2.03,3.03,-0.76,-0.40,-3.93,-0.82,0.11,-0.92,1.61,-1.00,1.60
OPM %,15.76%,13.36%,3.36%,5.86%,-1.51%,-0.95%,-15.05%,-2.83%,0.33%,-3.41%,5.16%,-3.72%,3.92%
Other Income,-13.01,0.18,6.64,1.67,-58.58,0.20,2.50,0.51,1.72,-0.71,0.65,-0.30,5.95
  └─ Exceptional items,-13.61,-0.17,6.23,1.20,-59.08,-0.14,2.13,0.22,1.18,-1.03,0.28,-0.53,4.85
  └─ Other income normal,0.60,0.35,0.41,0.47,0.50,0.34,0.37,0.29,0.54,0.32,0.37,0.23,1.10
Interest,4.44,4.14,3.84,3.38,4.44,3.34,2.22,2.48,5.60,3.03,2.87,2.97,2.26
Depreciation,6.21,5.59,5.50,5.45,4.69,3.04,3.22,2.87,4.42,3.01,2.81,2.79,2.69
Profit before tax,-11.12,-1.81,-0.67,-4.13,-68.47,-6.58,-6.87,-5.66,-8.19,-7.67,-3.42,-7.06,2.60
Tax %,20.77%,-0.55%,635.82%,1.94%,-11.83%,-16.26%,32.02%,-16.25%,-18.80%,-15.78%,-10.82%,-15.72%,13.46%
Net Profit,-13.44,-1.80,-4.93,-4.21,-60.37,-5.52,-9.07,-4.74,-6.65,-6.46,-3.05,-5.95,2.24
  └─ Exceptional items AT,-11,-0,2,1,-59,-0,0,0,1,-1,0,-1,4
  └─ Profit excl Excep,-3,-2,-7,-5,-1,-5,-10,-5,-8,-5,-3,-5,-2
  └─ Profit for PE,-3,-2,-7,-5,-1,-5,-10,-5,-8,-5,-3,-5,-2
  └─ Profit for EPS,-13,-2,-5,-4,-60,-6,-9,-5,-7,-6,-3,-6,2
  └─ YOY Profit Growth %,-271%,-206%,-158%,-553%,55%,-215%,-38%,8%,-495%,-1%,65%,-9%,71%
EPS in Rs,-0.83,-0.11,-0.30,-0.26,-3.71,-0.34,-0.56,-0.29,-0.41,-0.40,-0.19,-0.37,0.14
Raw PDF,,,,,,,,,,,,,
