Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,97.71,145.78,133.96,164.13,173.05,190.44,215.88,276.32,300.17,196.69,122.10,181.99,166.17
  └─ YOY Sales Growth %,-61.46%,-41.55%,-5.44%,140.59%,77.11%,30.64%,61.15%,68.35%,73.46%,3.28%,-43.44%,-34.14%,-44.64%
Expenses,104.20,131.80,114.53,131.54,138.54,150.06,161.04,221.92,249.03,162.50,138.06,173.50,164.50
  └─ Material Cost %,46%,56%,33%,39%,38%,41%,37%,40%,51%,45%,46%,52%,57%
  └─ Employee Cost %,25%,18%,22%,18%,20%,19%,19%,15%,13%,19%,34%,21%,19%
Operating Profit,-6.49,13.98,19.43,32.59,34.51,40.38,54.84,54.40,51.14,34.19,-15.96,8.49,1.67
OPM %,-6.64%,9.59%,14.50%,19.86%,19.94%,21.20%,25.40%,19.69%,17.04%,17.38%,-13.07%,4.67%,1.00%
Other Income,17.13,2.39,6.12,2.50,3.24,2.71,3.10,8.04,4.68,0.72,29.89,5.01,34.20
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.50,0.00,0.00
  └─ Other income normal,17.13,2.39,6.12,2.50,3.24,2.71,3.10,8.04,4.68,0.72,12.39,5.01,34.20
Interest,0.09,0.85,1.75,1.89,2.84,2.09,3.41,3.53,4.98,3.54,8.24,12.68,20.76
Depreciation,5.14,5.28,5.14,5.20,5.08,4.69,4.23,3.66,3.16,3.17,7.98,13.19,20.24
Profit before tax,5.41,10.24,18.66,28.00,29.83,36.31,50.30,55.25,47.68,28.20,-2.29,-12.37,-5.13
Tax %,45.10%,23.73%,28.67%,46.54%,33.83%,26.52%,26.98%,26.66%,33.28%,31.52%,171.18%,37.43%,81.09%
Net Profit,2.97,7.81,13.31,14.97,19.74,26.69,36.73,40.51,31.82,19.30,-6.22,-17.00,-9.28
  └─ Minority share,0,0,-0,0,0,1,1,1,1,1,5,8,5
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,14,0,0
  └─ Profit excl Excep,3,8,13,15,20,27,37,41,32,19,-20,-17,-9
  └─ Profit for PE,3,8,13,15,20,27,37,41,33,21,-5,-9,-4
  └─ Profit for EPS,3,8,13,15,20,27,37,41,33,21,-2,-9,-4
  └─ YOY Profit Growth %,-92%,-79%,-39%,469%,499%,248%,181%,172%,64%,-24%,-113%,-123%,-112%
EPS in Rs,0.17,0.39,0.67,0.76,1.01,1.37,1.87,2.06,1.66,1.04,-0.08,-0.47,-0.20
Raw PDF,,,,,,,,,,,,,
