Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,898,1140,1031,759,1068,1363,1371,475,1221,1329,1363,647,739
  └─ YOY Sales Growth %,50.45%,28.93%,138.69%,54.03%,18.98%,19.47%,32.94%,-37.41%,14.29%,-2.47%,-0.59%,36.33%,-39.47%
Expenses,559,612,573,490,571,558,567,436,673,758,784,489,612
  └─ Material Cost %,28.78%,17.19%,20.92%,21.38%,13.35%,13.22%,12.95%,17.44%,20.41%,17.53%,12.45%,20.56%,20.93%
  └─ Employee Cost %,13.24%,12.12%,11.87%,16.07%,13.34%,10.42%,11.05%,29.82%,13.05%,12.72%,14.70%,24.63%,21.45%
Operating Profit,339,528,458,268,497,805,804,39,548,571,579,159,128
OPM %,38%,46%,44%,35%,47%,59%,59%,8%,45%,43%,42%,25%,17%
Other Income,29,20,29,37,42,48,64,176,66,62,100,58,78
  └─ Other income normal,29,20,29,37,42,48,64,176,66,62,100,58,78
Interest,3,4,4,5,6,5,4,4,10,3,13,10,11
Depreciation,41,44,44,44,56,44,46,47,98,58,52,46,50
Profit before tax,324,500,440,256,478,804,818,164,506,572,614,161,144
Tax %,15%,16%,16%,17%,19%,17%,17%,19%,20%,16%,16%,13%,-62%
Net Profit,276,420,369,213,386,668,676,132,406,480,518,151,269
  └─ Profit from Associates,0,0,0,0,0,0,0,0,0,0,0,11,36
  └─ Minority share,0,0,0,0,0,0,1,1,1,0,0,0,-1
  └─ Profit excl Excep,276,420,369,213,386,668,676,132,406,480,518,151,269
  └─ Profit for PE,276,420,369,213,386,668,677,133,407,481,518,152,268
  └─ Profit for EPS,276,420,369,213,386,668,677,133,407,481,518,152,268
  └─ YOY Profit Growth %,646%,31%,550%,241%,40%,59%,84%,-37%,5%,-28%,-23%,14%,-34%
EPS in Rs,15.11,23.47,20.60,11.88,21.57,37.32,37.81,7.43,22.70,26.84,28.94,8.46,14.96
Raw PDF,,,,,,,,,,,,,
