Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2.61,3.25,1.49,1.16,0.82,0.67,0.22,0.63,0.66,0.30,0.37,0.08,0.47
  └─ YOY Sales Growth %,-45.62%,-11.68%,-50.66%,-59.44%,-68.58%,-79.38%,-85.23%,-45.69%,-19.51%,-55.22%,68.18%,-87.30%,-28.79%
Expenses,4.94,4.72,2.16,1.61,1.96,0.84,0.36,0.66,0.81,0.54,0.74,0.27,1.41
  └─ Material Cost %,88%,91%,102%,92%,170%,75%,55%,71%,70%,53%,78%,0%,62%
  └─ Employee Cost %,46%,31%,14%,22%,1%,27%,73%,14%,26%,47%,27%,138%,132%
Operating Profit,-2.33,-1.47,-0.67,-0.45,-1.14,-0.17,-0.14,-0.03,-0.15,-0.24,-0.37,-0.19,-0.94
OPM %,-89.27%,-45.23%,-44.97%,-38.79%,-139.02%,-25.37%,-63.64%,-4.76%,-22.73%,-80.00%,-100.00%,-237.50%,-200.00%
Other Income,0.04,0.03,-8.46,0.50,4.04,0.30,0.23,0.01,-2.67,0.01,0.01,0.75,0.25
  └─ Exceptional items,0.00,0.00,-9.33,0.00,3.83,0.00,0.00,0.00,-2.77,0.00,0.00,0.00,-0.03
  └─ Other income normal,0.04,0.03,0.87,0.50,0.21,0.30,0.23,0.01,0.10,0.01,0.01,0.75,0.28
Interest,0.06,0.03,0.08,0.03,0.14,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.09
Depreciation,0.46,0.08,0.23,0.15,0.07,0.13,0.20,0.13,0.13,0.04,0.05,0.04,0.08
Profit before tax,-2.81,-1.55,-9.44,-0.13,2.69,-0.03,-0.14,-0.17,-2.97,-0.28,-0.42,0.51,-0.86
Tax %,2.14%,-0.00%,-0.00%,-0.00%,26.39%,-0.00%,-0.00%,-0.00%,-0.67%,-0.00%,-0.00%,33.33%,-20.93%
Net Profit,-2.88,-1.55,-9.44,-0.14,1.98,-0.04,-0.14,-0.18,-2.95,-0.28,-0.42,0.34,-0.68
  └─ Exceptional items AT,0,0,-9,0,3,0,0,0,-3,0,0,0,-0
  └─ Profit excl Excep,-3,-2,-0,-0,-1,-0,-0,-0,-0,-0,-0,0,-1
  └─ Profit for PE,-3,-2,-0,-0,-1,-0,-0,-0,-0,-0,-0,0,-1
  └─ Profit for EPS,-3,-2,-9,-0,2,-0,-0,-0,-3,-0,-0,0,-1
  └─ YOY Profit Growth %,-9%,33%,93%,94%,60%,97%,-27%,-29%,84%,-600%,-200%,289%,-261%
EPS in Rs,-6.16,-3.32,-20.20,-0.30,4.24,-0.09,-0.30,-0.39,-6.31,-0.29,-0.44,0.36,-0.60
Raw PDF,,,,,,,,,,,,,
