Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,23190,22831,22516,22205,22208,21964,22302,22319,22504,22135,22697,23556,24236
  └─ YOY Sales Growth %,11.17%,6.05%,-0.11%,-4.41%,-4.23%,-3.80%,-0.95%,0.51%,1.33%,0.78%,1.77%,5.54%,7.70%
Expenses,18671,18627,18546,18007,17828,17614,17798,17779,17880,17902,18325,19259,19327
  └─ Material Cost %,1%,0%,1%,0%,0%,0%,0%,0%,0%,0%,0%,1%,1%
  └─ Employee Cost %,60%,61%,62%,60%,61%,60%,60%,60%,59%,61%,60%,60%,59%
Operating Profit,4519,4204,3970,4198,4381,4350,4503,4540,4624,4233,4372,4296,4909
OPM %,19%,18%,18%,19%,20%,20%,20%,20%,21%,19%,19%,18%,20%
Other Income,632,640,740,598,653,730,962,1005,1217,1072,963,1008,857
  └─ Other income normal,632,640,740,598,653,730,962,1005,1217,1072,963,1008,857
Interest,286,309,303,312,331,329,357,415,377,361,361,366,370
Depreciation,847,738,897,932,840,729,831,676,722,686,692,805,728
Profit before tax,4018,3798,3509,3552,3862,4022,4278,4453,4743,4258,4282,4134,4668
Tax %,23%,24%,24%,24%,26%,24%,25%,24%,24%,22%,24%,24%,25%
Net Profit,3094,2886,2667,2701,2858,3037,3227,3367,3588,3336,3262,3145,3522
  └─ Minority share,-19,-16,-21,-6,-24,-33,-18,-13,-18,-6,-16,-26,-20
  └─ Profit excl Excep,3094,2886,2667,2701,2858,3037,3227,3367,3588,3336,3262,3145,3522
  └─ Profit for PE,3074,2870,2646,2694,2835,3003,3209,3354,3570,3330,3246,3119,3502
  └─ Profit for EPS,3074,2870,2646,2694,2835,3003,3209,3354,3570,3330,3246,3119,3502
  └─ YOY Profit Growth %,-0%,12%,-0%,-12%,-8%,5%,21%,24%,26%,11%,1%,-7%,-2%
EPS in Rs,2.80,2.61,2.53,2.58,2.71,2.87,3.07,3.20,3.41,3.18,3.10,2.97,3.34
Raw PDF,,,,,,,,,,,,,
