Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,240,247,258,257,251,260,269,280,268,269,280,286,281
  └─ YOY Sales Growth %,41.54%,17.48%,12.76%,5.36%,4.29%,5.17%,4.23%,9.15%,6.93%,3.56%,3.78%,2.13%,4.66%
Expenses,188,201,217,212,218,223,245,244,240,237,248,251,230
  └─ Material Cost %,42.14%,41.13%,44.39%,42.06%,44.72%,46.25%,48.70%,48.61%,51.15%,51.85%,49.96%,50.82%,48.04%
  └─ Employee Cost %,13.81%,13.85%,13.45%,14.03%,14.46%,14.22%,15.26%,13.53%,14.33%,13.79%,14.20%,14.04%,13.82%
Operating Profit,52,47,41,45,32,37,24,36,28,32,32,35,51
OPM %,22%,19%,16%,17%,13%,14%,9%,13%,10%,12%,11%,12%,18%
Other Income,61,17,-116,77,-351,6,26,5,60,44,3,80,159
  └─ Exceptional items,0,0,-119,0,-359,0,0,0,48,35,0,62,141
  └─ Other income normal,61,17,4,77,8,6,26,5,13,9,3,17,18
Interest,29,9,11,16,-7,21,22,21,46,24,22,20,26
Depreciation,48,31,30,28,42,34,31,32,28,28,28,43,44
Profit before tax,36,22,-116,78,-353,-12,-4,-11,15,23,-16,51,140
Tax %,2%,-0%,-6%,3%,-16%,12%,19%,0%,865%,0%,0%,-39%,6%
Net Profit,35,23,-109,76,-296,-13,-4,-11,-114,23,-16,70,132
  └─ Minority share,-2,-2,-0,-6,-6,2,1,1,81,5,3,-15,-0
  └─ Exceptional items AT,0,0,-119,0,-359,0,0,0,-81,35,0,62,133
  └─ Profit excl Excep,35,23,10,76,63,-13,-4,-11,-33,-12,-16,8,-1
  └─ Profit for PE,33,21,10,69,57,-11,-3,-10,-10,-7,-12,6,-1
  └─ Profit for EPS,33,21,-110,69,-303,-11,-3,-10,-33,28,-12,55,132
  └─ YOY Profit Growth %,-36%,205%,70%,117%,70%,-156%,-134%,-115%,-117%,41%,-279%,161%,92%
EPS in Rs,1.58,0.97,-5.19,3.28,-14.33,-0.54,-0.16,-0.49,-1.56,1.33,-0.59,2.62,6.25
Raw PDF,,,,,,,,,,,,,
