Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,4.78,4.76,5.12,4.69,4.35,4.85,5.97,5.52,5.44,6.10,7.16,4.67,4.28
  └─ YOY Sales Growth %,26.79%,12.53%,-0.78%,0.21%,-9.00%,1.89%,16.60%,17.70%,25.06%,25.77%,19.93%,-15.40%,-21.32%
Expenses,5.34,5.78,4.97,5.75,5.50,5.14,5.19,4.14,6.21,5.96,5.50,6.80,6.91
  └─ Material Cost %,0%,0%,0%,0%,0%,0%,0%,0%,2%,0%,0%,0%,0%
  └─ Employee Cost %,66%,57%,56%,69%,66%,59%,42%,52%,56%,52%,44%,64%,70%
Operating Profit,-0.56,-1.02,0.15,-1.06,-1.15,-0.29,0.78,1.38,-0.77,0.14,1.66,-2.13,-2.63
OPM %,-11.72%,-21.43%,2.93%,-22.60%,-26.44%,-5.98%,13.07%,25.00%,-14.15%,2.30%,23.18%,-45.61%,-61.45%
Other Income,2.74,0.59,0.61,0.49,0.35,4.43,0.36,0.98,0.12,1.37,2.36,0.06,0.76
  └─ Other income normal,2.74,0.59,0.61,0.49,0.35,4.43,0.36,0.98,0.12,1.37,2.36,0.06,0.76
Interest,0.05,0.04,0.05,0.05,0.05,0.06,0.05,0.04,0.04,0.05,0.04,0.03,0.04
Depreciation,0.54,0.53,0.58,0.56,0.56,0.59,0.62,0.59,0.61,0.66,0.57,0.51,0.52
Profit before tax,1.59,-1.00,0.13,-1.18,-1.41,3.49,0.47,1.73,-1.30,0.80,3.41,-2.61,-2.43
Tax %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,24.28%,0.00%,0.00%,0.00%,0.38%,4.53%
Net Profit,1.60,-1.01,0.13,-1.18,-1.41,3.49,0.47,1.31,-1.30,0.80,3.41,-2.61,-2.54
  └─ Profit excl Excep,2,-1,0,-1,-1,3,0,1,-1,1,3,-3,-3
  └─ Profit for PE,2,-1,0,-1,-1,3,0,1,-1,1,3,-3,-3
  └─ Profit for EPS,2,-1,0,-1,-1,3,0,1,-1,1,3,-3,-3
  └─ YOY Profit Growth %,43%,-106%,-52%,25%,-188%,446%,262%,211%,8%,-77%,626%,-299%,-95%
EPS in Rs,2.71,-1.71,0.22,-2.00,-2.39,5.91,0.80,2.22,-2.20,1.27,5.41,-4.14,-4.03
Raw PDF,,,,,,,,,,,,,
